OF_ORDEN,OF_LOTE,OF_CANTIDAD_ENTREGADA,CF_ORDEN_EN_EL_ENCADENADO,CF_LOTE_PARENTAL,CF_ID_BIOREACTOR,CF_FECHA/HORA_INICIO,CF_FECHA/HORA_FIN,CF_VOLUMEN_DE_INOCULO_UTILIZADO,CF_TURBIDEZ_INICIO_CULTIVO,CF_TURBIDEZ_FIN_CULTIVO,CF_VIABILIDAD_FINAL_CULTIVO,CF_ID_CENTRIFUGA,CF_CENTRIFUGACION_1_TURBIDEZ,CF_CENTRIFUGACION_2_TURBIDEZ,P_FECHA/HORA_INICIO,P_FECHA/HORA_FIN,P_PH_MAS_BAJO_1,P_PH_MAS_BAJO_2,P_TURBIDEZ_PH_BAJO_1,P_TURBIDEZ_PH_BAJO_2,I_ID_BIOREACTOR_y,I_FECHA/HORA_INICIO,I_FECHA/HORA_FIN,I_VOLUMEN_DE_CULTIVO,I_TURBIDEZ_INICIO_CULTIVO,I_TURBIDEZ_FINAL_CULTIVO,I_VIABILIDAD_FINAL_CULTIVO,BR_CF_LOTE,BR_CF_ID_BIOREACTOR,BR_CF_FECHA_INICIO,BR_CF_FECHA_FIN,BR_CF_DIAS_FASE,BR_CF_FERM0101.AGITATION_PV,BR_CF_FERM0101.AIR_SPARGE_PV,BR_CF_FERM0101.BIOCONTAINER_PRESSURE_PV,BR_CF_FERM0101.DO_1_PV,BR_CF_FERM0101.DO_2_PV,BR_CF_FERM0101.GAS_OVERLAY_PV,BR_CF_FERM0101.LOAD_CELL_NET_PV,BR_CF_FERM0101.PH_1_PV,BR_CF_FERM0101.PH_2_PV,BR_CF_FERM0101.PUMP_1_PV,BR_CF_FERM0101.PUMP_1_TOTAL,BR_CF_FERM0101.PUMP_2_PV,BR_CF_FERM0101.PUMP_2_TOTAL,BR_CF_FERM0101.SINGLE_USE_DO_PV,BR_CF_FERM0101.SINGLE_USE_PH_PV,BR_CF_FERM0101.TEMPERATURA_PV,BR_CF_TH_06299_TI1302.PV,BR_CF_TH_06299_MI1302.PV,BR_I_LOTE,BR_I_ID_BIOREACTOR,BR_I_FECHA_FIN,BR_I_FECHA_INICIO,BR_I_DIAS_FASE,BR_I_FERM0101.AGITATION_PV,BR_I_FERM0101.AIR_SPARGE_PV,BR_I_FERM0101.BIOCONTAINER_PRESSURE_PV,BR_I_FERM0101.DO_1_PV,BR_I_FERM0101.DO_2_PV,BR_I_FERM0101.GAS_OVERLAY_PV,BR_I_FERM0101.LOAD_CELL_NET_PV,BR_I_FERM0101.PH_1_PV,BR_I_FERM0101.PH_2_PV,BR_I_FERM0101.PUMP_1_PV,BR_I_FERM0101.PUMP_1_TOTAL,BR_I_FERM0101.PUMP_2_PV,BR_I_FERM0101.PUMP_2_TOTAL,BR_I_FERM0101.SINGLE_USE_DO_PV,BR_I_FERM0101.SINGLE_USE_PH_PV,BR_I_FERM0101.TEMPERATURA_PV,BR_I_TH_06299_TI1302.PV,BR_I_TH_06299_MI1302.PV,C_LOTE,C_ID_CENTRIFUGA,C_TOTAL_CENTRIFUGACION,C_FECHA_FIN,C_FECHA_INICIO,C_DIAS_FASE,C_CTF0101.EN_PARCIAL,C_CTF0101.EN_TOTAL,C_D01780551.PV,C_D01906041.PV,C_D01916047.PV,C_D01916503.PV,C_D01919022.PV,C_TH_06299_TI1402.PV,C_TH_06299_MI1402.PV,IPC_C_LOTE,IPC_C_CENTRIFUGA,C1_100L,C1_200L,C1_400L,C1_600L,C1_800L,C1_1000L,C1_1200L,C1_1400L,C1_1600L,C1_1800L,C1_2000L,C2_100L,C2_200L,C2_300L,C2_400L,IPC_CF_LOTE,IPC_CF_FECHA_INICIO,IPC_CF_FECHA_FIN,IPC_CF_DIAS_FASE,IPC_CF_TURBIDEZ,IPC_CF_VIABILIDAD,IPC_CF_GLUCOSA_G/L,IPC_CF_TH_07781_TI1501.PV,IPC_CF_TH_07781_MI1501.PV,IPC_I_LOTE,IPC_I_FECHA_FIN,IPC_I_FECHA_INICIO,IPC_I_DIAS_FASE,IPC_I_TURBIDEZ,IPC_I_VIABILIDAD,IPC_I_TH_07781_TI1501.PV,IPC_I_TH_07781_TI1501.PV.1,MP_LOTE,100001_CALIDAD,100002_CALIDAD,100003_CALIDAD,100004_CALIDAD,100005_CALIDAD,100006_CALIDAD,100007_CALIDAD,100008_CALIDAD,100009_CALIDAD,100010_CALIDAD,100011_CALIDAD,100012_CALIDAD,100013_CALIDAD,CF_PRODUCTO_1,CF_PRODUCTO_2
200196906,24011,13.82,1,,13189,2024-01-22 8:00:00,2024-01-24 8:20:00,80,18.32,72.48,160800000,12912,26.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24011,12912,2,2024-01-24 15:15:00,2024-01-24 8:45:00,0.2708333333,0,9,27.6614768,326.7251527,2.694307119,1.584368192,6544.859171,19.64854047,43.03847599,24011,12912,0,27.9,25.9,26.5,26.2,26.6,26.2,26.6,26.4,26.8,26.9,28.42,29.94,31.46,32.98,24011,2024-01-24 10:10:00,2024-01-22 9:25:00,2.03125,44.29818182,88429090.91,1.255272727,19.89106259,39.3817064,,,,,,,,,24011,111,174.7784247,672,350.7021277,119,187,133,164.1605096,101.3221605,4,41.7012102,136.6960619,0,1571.28,6.64
200196888,24012,13.69,1,,13170,2024-01-23 6:45:00,2024-01-25 8:15:00,80,17.52,87.2,180800000,12912,31.76,25.12,2024-01-21 0:30:00,2024-01-22 7:30:00,5.48,5.552,25.68,27.04,13172,2024-01-22 7:30:00,2024-01-23 6:45:00,160,14.4,23.68,91200000,24012,13170,2024-01-23 6:45:00,2024-01-25 8:15:00,2.0625,80,21.27696933,0.8631348946,19.018712,0,3.477386935,1565.879496,6,-37.81407035,0,26.49045226,2.832338326,212.7544727,21.3919598,6,29.83688481,17.63031125,52.58441402,24012,13172,2024-01-23 6:45:00,2024-01-22 7:30:00,0.96875,71.44680851,1.617885073,3.140547649,,26.09657955,3.999965799,166.3888001,-4.556712359,5.911012779,0,9.713740099,0.4624903083,0,28.19595517,5.957274669,29.44449384,17.30181283,41.42390406,24012,12912,2,2024-01-25 14:45:00,2024-01-25 8:45:00,0.25,0,5,28.56306688,449.1730079,2.86134105,1.577844567,6662.115423,19.7646387,45.47658903,24012,12912,0,31.9,31.6,31.8,31.4,31.8,31.4,31.8,32.6,32.1,31.4,25.1,25.7,25.1,24.1,24012,2024-01-25 10:15:00,2024-01-23 8:00:00,2.09375,48.02181818,81899151.51,1.210909091,19.91628909,43.52929231,24012,2024-02-22 7:45:00,2024-01-22 10:48:00,30.87291667,16.82,30063466.2,19.95169611,38.65169101,24012,111,181.6769231,679,354,119,187,139.6666667,166,105,4,45.70223442,108,0,1807.52,7.6
200196899,24014,13.55,1,,14615,2024-02-10 7:20:00,2024-02-12 10:15:00,83.6,14.56,70,153600000,12912,26.56,17.76,2024-02-08 0:30:00,2024-02-09 7:35:00,5.456,5.488,34.48,34.88,13171,2024-02-09 7:35:00,2024-02-10 7:25:00,160,12.16,17.68,37040000,24014,14615,2024-02-10 7:15:00,2024-02-12 10:15:00,2.125,80,10.45765369,-1.246605466,21.26627635,0,4.000001609,1650.17406,1.293930147,5.882678486,0,32.4848812,2.293680408,1976.102568,21.44127307,5.824662561,29.60206435,13.13862123,65.86979109,24014,13171,2024-02-10 7:30:00,2024-02-09 7:30:00,1,71.82350169,1.322216208,2.478590672,25.94555809,0,4.000034785,167.2976991,5.932391542,3.149633183,0,5.388396577,0,0,26.85566504,5.875876315,29.471424,15.96276041,63.85014896,24014,12912,2,2024-02-12 16:15:00,2024-02-12 10:30:00,0.2395833333,0,7,27.77281998,372.6878155,2.780993803,1.62361976,6271.143136,19.85164901,35.15335821,24014,12912,26.6,0,0,0,0,26.4,0,0,0,0,26.6,17.7,0,0,17.8,24014,2024-02-12 10:00:00,2024-02-10 8:00:00,2.083333333,57.248,118198933.3,1.0512,19.726544,42.97099434,24014,2024-02-10 7:00:00,2024-02-09 8:00:00,0.9583333333,14.95,22518666,20.00603962,44.74324404,24014,41.77451626,702,696,370,452,668.1974522,70.57142857,174,53.06334688,4,56,180,0,1590.72,5.04
200196907,24015,13.54,3,,14616,2024-02-07 10:30:00,2024-02-09 9:10:00,80,20.8,73.76,164000000,12912,32.4,20.8,,,,,,,,,,,,,,24015,14616,2024-02-07 10:30:00,2024-02-09 9:15:00,1.947916667,80,10.3236418,4.657398153,19.7546539,0,3.99990112,1676.36735,5.88740574,3.2,0,73.51439925,2.283348249,2603.870492,20.2961672,5.915311376,29.59978075,17.30005005,49.57030791,,,,,,,,,,,,,,,,,,,,,,,,24015,12912,2,2024-02-09 15:30:00,2024-02-09 9:15:00,0.2604166667,0,8,27.06537018,357.4609122,2.627695575,1.611222799,6392.902199,19.6794637,47.7819319,24015,12912,0,33.5,33.8,34.3,34.2,32.3,32.4,31.6,31.4,32.1,32.3,20.8,20.4,20.9,20.7,24015,2024-02-09 8:45:00,2024-02-07 11:30:00,1.885416667,46.368,87207368.88,1.5176,20.04414472,43.57691692,,,,,,,,,24015,34,340.8192167,679,359,119,187,142,174,105,4,49,108,0,1621.36,4.48
200196895,24016,13.72,2,,14616,2024-01-22 11:20:00,2024-01-24 9:00:00,80,21.44,89.6,157600000,17825,34,,,,,,,,,,,,,,,24016,14616,2024-01-22 11:15:00,2024-01-24 9:00:00,1.90625,78.55297877,10.76793106,0.4249625054,22.75204011,0,3.99985577,1619.865024,950.7442586,-389.2609619,0,24.88086799,2.022207076,3186.234394,24.87026431,5.877062397,29.3470245,17.46002993,48.11626057,,,,,,,,,,,,,,,,,,,,,,,,24016,17825,2,2024-01-24 16:15:00,2024-01-24 10:00:00,0.2604166667,0,5,25.14075283,358.1157545,2.794011418,1.607868068,6622.956301,20.24353842,43.2018891,24016,17825,0,34.5,34.9,33.8,33.8,35.5,33.8,34.2,34,33.7,34,33,32,31,30,24016,2024-01-24 11:15:00,2024-01-22 13:10:00,1.920138889,56.92,85599666.67,1.136666667,19.98826277,40.65264672,,,,,,,,,24016,89.45086436,214.9462313,674.5,358.2553191,119,187,136.8297872,165.0804322,101.3218391,4,35.72430594,127.5660067,0,1671.84,8.16
200196896,24017,13.86,2,,14617,2024-01-22 11:00:00,2024-01-24 8:15:00,80,19.84,83.2,160000000,14246,28.56,24.32,,,,,,,,,,,,,,24017,14617,2024-01-22 11:00:00,2024-01-24 8:15:00,1.885416667,0,0,-2.806818232,0,0,3.801734235,17.43232684,2.021678941,1.220848558,0,4.047031881,0,464.7565462,788.5776982,795.4980685,14.78714633,17.45256614,47.86780005,,,,,,,,,,,,,,,,,,,,,,,,24017,14246,2,2024-01-24 14:15:00,2024-01-24 8:45:00,0.2291666667,0,3,27.27030704,359.717052,2.725262328,1.605130729,6407.545503,19.86678323,41.77296875,24017,14246,0,29,28.6,28.2,28,28.5,28.7,29.5,28.6,28.4,28.4,25.9,25.2,22.5,23.4,24017,2024-01-24 10:10:00,2024-01-22 12:20:00,1.909722222,47.528,79381333.33,1.316,19.88956849,40.2842951,,,,,,,,,24017,111,174.8122925,679,358.2735043,119,187,140.6595745,165.9320051,105,4,47.21830572,108,0,1806.96,8
200196889,24020,13.63,1,,13170,2024-01-27 7:10:00,2024-01-29 8:15:00,80,18,84.8,139200000,12912,29.52,20.16,2024-01-25 0:30:00,2024-01-26 7:00:00,5.448,5.504,35.04,24.16,13171,2024-01-26 7:00:00,2024-01-27 7:10:00,160,15.52,30.64,95200000,24020,13170,2024-01-27 7:15:00,2024-01-29 8:15:00,2.041666667,79.98484371,16.56334018,-3.045567843,18.52284264,0,3.350253807,1507.326318,6,-37.76649746,0,19.97564493,2.43267068,195.0274162,19.83248731,6,29.92095395,12.96132031,69.3354484,24020,13171,2024-01-27 7:15:00,2024-01-26 7:00:00,1.010416667,72,1.685714579,1.831390498,25.20802876,0,3.999936769,166.8248886,5.929127433,3.17864529,0,17.23483649,0.1025990196,26.0929158,26.59769052,5.890465,29.47327977,16.12176047,54.13906376,24020,12912,2,2024-01-29 13:45:00,2024-01-29 8:15:00,0.2291666667,0,34,28.06325155,376.7168302,2.777796575,1.643836379,6078.077146,19.3198575,46.23608989,24020,12912,0,29.8,29.8,29.3,29.5,29.4,29.2,29.6,29.5,30,25.4,20.8,19.4,20,20.2,24020,2024-01-29 8:00:00,2024-01-27 8:20:00,1.986111111,69.5,125440666.7,0.634,19.78493497,46.4502129,24020,2024-01-27 6:20:00,2024-01-26 7:30:00,0.9513888889,19.12,28444266.4,20.02349129,45.2967659,24020,34,273,686,356.3664122,119,187,142,174,105,4,49,108,0,2004,7.92
200196902,24019,13.74,1,,14617,2024-02-03 7:00:00,2024-02-05 8:15:00,80,16.64,75.04,182400000,17825,30.08,18.72,2024-02-01 0:30:00,2024-02-02 7:20:00,5.36,5.52,37.04,35.2,13171,2024-02-02 7:20:00,2024-02-03 7:00:00,80,14.32,26.48,127000000,24019,14617,2024-02-03 7:00:00,2024-02-05 8:15:00,2.052083333,80,10.92822646,-12.08862667,20.99517021,0,3.999923835,1665.208561,5.880940503,1.236078927,0,97.40726231,2.674120217,2153.124775,22.91945098,5.88072725,29.60802896,13.16695842,53.35167413,24019,13171,2024-02-03 7:00:00,2024-02-02 7:15:00,0.9895833333,44,1.731056725,-12.47394936,32.36009616,0,4.000037058,82.27151357,6.001216577,3.150857237,0,12.16946628,0,5.281450109,33.27668698,6.022416612,29.42732304,15.97449888,51.84125045,24019,17825,2,2024-02-05 14:15:00,2024-02-05 8:15:00,0.25,0,5,25.12818021,431.1605903,2.903038272,1.594215043,6584.819236,19.83669029,32.63913863,24019,17825,0,29.9,30.1,30,30.2,27.3,28.6,30.3,31.4,30.1,24.35,18.6,19.1,18.7,18.6,24019,2024-02-05 7:45:00,2024-02-03 7:45:00,2,55.22666667,115225333.3,1.037333333,20.20195548,39.01678185,24019,2024-02-03 7:00:00,2024-02-02 8:00:00,0.9583333333,20.06666667,39607111,20.46629015,40.35807754,,,,,,,,,,,,,,,1574.72,5.68
200196908,24021,13.54,1,,13169,2024-02-03 7:00:00,2024-02-05 9:15:00,80,15.6,71.6,164000000,12912,27.84,15.92,2024-02-01 0:30:00,2024-02-02 7:10:00,5.28,5.44,37.68,26.72,14618,2024-02-02 7:10:00,2024-02-03 8:30:00,80,15.52,26.48,101600000,24021,13169,2024-02-03 7:00:00,2024-02-05 9:15:00,2.09375,80,10.76766722,0.4221974973,21.63366337,,4,862.5451293,6,-0.011331558,0,80.15841584,2.325295739,159.6110198,20.65346535,6,29.9950495,13.27338921,53.01897791,24021,14618,2024-02-03 8:30:00,2024-02-02 7:15:00,1.052083333,41.70096893,0.9550056626,19.99399369,33.43993559,0,3.764748064,79.79762446,6.272000122,5.762550496,0,14.88000031,0.1177602422,2.792554071,63.45032935,83.83290538,28.54872422,15.81801656,52.17033579,24021,12912,2,2024-02-05 14:45:00,2024-02-05 9:15:00,0.2291666667,0,9,27.62285561,363.4319441,2.81512064,1.594303698,6361.080468,19.3813583,33.70685004,24021,12912,0,28,27.5,27.7,27.8,27.8,27.8,28.1,27.9,27.8,22.8,17.8,16.2,15.6,14.5,24021,2024-02-05 8:40:00,2024-02-03 7:45:00,2.038194444,57.5,118939333.3,0.892,20.13873505,38.85743844,24021,2024-02-03 6:00:00,2024-02-02 8:00:00,0.9166666667,21,53686666.5,20.25289344,40.68138094,24021,34,222.5983264,689,368.5801527,407.2077173,627.3320084,80.15393383,174,116.2558275,4,55.05967481,160.6733902,0,1493.76,6.56
200196903,24022,13.8,2,24010,13169,2024-01-29 12:30:00,2024-01-31 8:30:00,80,18.8,84,156000000,17825,30.72,23.68,,,,,,,,,,,,,,24022,13169,2024-01-29 12:30:00,2024-01-31 8:30:00,1.833333333,78.13519274,11.67810424,-0.03587194584,21.76271186,0,3.932202922,805.0320094,6,-0.011331558,0,29.68045197,2.14218003,182.2466669,21.07909605,5.998915255,29.55932203,16.94144877,53.51000697,,,,,,,,,,,,,,,,,,,,,,,,24022,17825,2,2024-01-31 14:30:00,2024-01-31 8:30:00,0.25,0,6,25.04996161,385.941727,2.928949296,1.561243445,6675.665303,19.73481918,39.45344884,24022,17825,0,31.2,30.7,30.5,30.3,30.7,30.7,30.6,31,30.7,31,26.6,23.4,23.6,23.8,24022,2024-01-31 7:30:00,2024-01-29 15:15:00,1.677083333,59.84,99580000.01,1.092,20.14333562,44.7072507,,,,,,,,,24022,34,511.0874856,684,359.6771398,119,187,134.9660403,174,111.0329389,4,52.24799233,134.8418459,0,1816.16,9.2
200196904,24023,13.77,2,24020,13170,2024-01-29 11:15:00,2024-01-31 8:00:00,80,18.32,84,159200000,12912,27.84,24.88,,,,,,,,,,,,,,24023,13170,2024-01-29 11:15:00,2024-01-31 8:00:00,1.864583333,79.04816474,13.94525363,-2.793206543,18.86111111,0,4,1525.861078,6,-38,0,4.64,2.296599697,209.1837793,20.66111111,5.994933332,29.60117274,16.97900658,53.5295259,,,,,,,,,,,,,,,,,,,,,,,,24023,12912,2,2024-01-31 14:00:00,2024-01-31 8:15:00,0.2395833333,0,9,27.4815709,378.1930638,2.856465477,1.600343999,6607.714591,19.73481918,39.45344884,24023,12912,0,28.2,27.6,27.8,27.8,275.2,27.9,27.8,27.7,27.8,26.6,25.4,24.3,26,24.2,24023,2024-01-31 7:30:00,2024-01-29 13:20:00,1.756944444,62.14,109013333.3,0.98,20.09213368,44.5906056,,,,,,,,,24023,34,273,687.5,355.3419913,119,187,108.0044443,174,111.0326022,4,52.2478567,108,0,1816.2,8.96
200196897,24025,13.75,2,24021,13169,2024-02-05 12:25:00,2024-02-07 10:00:00,80,20.24,80.8,150400000,12912,30.32,20.08,,,,,,,,,,,,,,24025,13169,2024-02-05 12:30:00,2024-02-07 10:00:00,1.895833333,78.96333295,13.39121362,1.070260886,20.83606557,0,4,1019.832929,6,-0.01129818163,0,207.6120219,2.617305167,163.0670984,21.12568306,6,29.74863388,17.22776082,45.33349788,,,,,,,,,,,,,,,,,,,,,,,,24025,12912,2,2024-02-07 16:30:00,2024-02-07 10:15:00,0.2604166667,0,15,27.81628112,336.5956128,2.466889557,1.645068973,6508.845822,19.6432566,45.56258469,24025,12912,0,30.3,30,30.2,30.1,30.5,30.2,30.6,30.8,31.1,24.3,17.5,20.2,20.1,20,24025,2024-02-07 9:30:00,2024-02-05 14:00:00,1.8125,68.624,113611200,0.8608,19.86733131,41.32592461,,,,,,,,,24025,34,219.5024842,692.5,369.1948052,427.9889812,434.2232669,74.46195039,174,117.0652043,4,55.49598467,169.0400352,0,1750.48,7.04
200199658,24027,13.6,1,,13170,2024-02-10 7:20:00,2024-02-12 10:55:00,83.6,18.72,72.88,156800000,14246,31.2,16.24,2024-02-08 0:30:00,2024-02-09 7:35:00,5.456,5.488,34.48,34.88,13171,2024-02-09 7:35:00,2024-02-10 7:25:00,160,12.16,17.68,37040000,24027,13170,2024-02-10 7:15:00,2024-02-12 10:45:00,2.145833333,80,11.3931535,-0.6304454917,20.79780677,0,4,1645.405472,6,-38,0,66.76521739,2.025452275,192.6775868,22.17752755,6,29.92938608,13.13862123,65.86979109,24027,13171,2024-02-10 7:30:00,2024-02-09 7:30:00,1,71.82350169,1.322216208,2.478590672,25.94555809,0,4.000034785,167.2976991,5.932391542,3.149633183,0,5.388396577,0,0,26.85566504,5.875876315,29.471424,15.96276041,63.85014896,24027,14246,2,2024-02-12 16:45:00,2024-02-12 11:15:00,0.2291666667,0,4,27.22024301,397.1578803,3.011988204,1.601044103,6678.742853,19.65069182,34.95755062,24027,14246,31.2,0,0,0,0,31,0,0,0,0,31.6,16.2,0,0,16.3,24027,2024-02-12 10:40:00,2024-02-10 8:00:00,2.111111111,62.58666667,120900888.9,0.9466666667,19.76295408,43.73084438,24027,2024-02-10 7:00:00,2024-02-09 8:00:00,0.9583333333,14.95,22518666,20.00603962,44.74324404,24027,43.73850316,702,696,369.8125,452,211,67,174,118,4,56,180,0,1663.2,5.12
200199659,24028,13.31,2,24027,13170,2024-02-12 14:45:00,2024-02-14 11:45:00,80,19.68,80.8,164000000,14246,29.68,26.72,,,,,,,,,,,,,,24028,13170,2024-02-12 14:45:00,2024-02-14 11:45:00,1.875,78.61565872,13.49636066,0.01656769192,20,0,4,1615.43504,6,-37.9558011,0.05563368878,8.434540013,2.977091481,212.40795,22.11002028,5.996729281,29.64846527,17.0308403,52.37109201,,,,,,,,,,,,,,,,,,,,,,,,24028,14246,2,2024-02-14 17:45:00,2024-02-14 11:45:00,0.25,0,4,26.71732204,382.9928306,2.799992337,1.601716602,6530.714346,19.53448041,39.49285531,24028,14246,29.9,0,0,0,0,29.4,0,0,0,0,29.7,26.6,0,0,27.7,24028,2024-02-14 11:15:00,2024-02-12 16:45:00,1.770833333,66.93714286,109405714.3,0.984,20.17795325,44.59277252,,,,,,,,,24028,47.81707503,702,696,376.9764151,452,446.1910257,68.88679245,174,118,4,52.12116511,159.7696939,0,1935.28,8.08
200200223,24031,13.7,1,,13169,2024-02-17 8:00:00,2024-02-19 7:45:00,80,14.8,87.2,195200000,14246,29.84,26.08,2024-02-15 0:30:00,2024-02-16 7:30:00,5.488,5.768,32.96,24.48,13171,2024-02-16 7:30:00,2024-02-17 8:00:00,82.4,15.04,28.96,66640000,24031,13169,2024-02-17 8:00:00,2024-02-19 7:45:00,1.989583333,80,12.67113171,-1.294732728,19.44270833,,4,860.8854981,6,-0.011331558,0,59.38020833,2.371766742,166.4998854,17.27604167,6,29.98958333,12.72788391,70.53472723,24031,13171,2024-02-17 8:00:00,2024-02-16 7:30:00,1.020833333,44,2.810959852,1.986312128,29.73754084,0,3.999977645,83.85645924,5.963421011,3.2,0,14.62525076,0.0729191742,41.53348367,30.8160428,5.958222356,29.42702336,16.03538828,66.56226424,24031,14246,2,2024-02-19 13:45:00,2024-02-19 7:45:00,0.25,0,3,27.37015454,381.1937005,2.692662886,1.601150501,6619.042571,20.03084479,46.41425394,24031,14246,29.4,0,0,0,0,29.8,0,0,0,0,30.1,25.8,0,0,26.3,24031,2024-02-19 8:10:00,2024-02-17 8:40:00,1.979166667,65.42,137149333.4,0.794,19.67091107,48.48397812,24031,2024-02-17 7:45:00,2024-02-16 7:45:00,1,23.4,43783111,19.66695579,49.23557476,24031,52,290,705,385,452,696,76,174,70.64012206,4,57.90902273,103,0,1812.48,6.88
200200226,24035,13.7,1,,14614,2024-03-02 7:30:00,2024-03-04 9:00:00,80,16.72,61.44,146400000,12912,28.24,13.68,2024-02-29 0:30:00,2024-03-01 7:00:00,5.44,5.448,26.88,31.12,13171,2024-03-01 7:00:00,2024-03-02 7:30:00,168.4,14.08,20.88,88000000,24035,14614,2024-03-02 7:30:00,2024-03-04 9:00:00,2.0625,80,7.545925164,0.8753732577,22.73026163,-0.005520702769,3.999989418,1651.681754,5.878518959,-0.2548439352,0,163.2833584,1.862667565,1643.619055,24.19245793,5.850492481,29.59997119,23.81664824,31.84192335,24035,13171,2024-03-02 7:30:00,2024-03-01 7:00:00,1.020833333,72,0.8896436206,1.759078743,25.63668169,0,3.999956405,167.9739503,5.895457787,3.179471195,0,7.337373347,0.4111970453,157.79045,26.25286775,5.871234465,29.48405264,23.5537676,31.81195621,24035,12912,2,2024-03-04 15:30:00,2024-03-04 9:15:00,0.2604166667,0,11,28.42162501,348.1996326,2.635828442,1.655384201,6368.162995,19.70023889,23.86501063,24035,12912,28.2,0,0,0,0,28.2,0,0,0,0,28.3,15.2,0,0,12.1,24035,2024-03-04 8:45:00,2024-03-02 8:20:00,2.017361111,49.24,119784666.7,1.328,19.8863075,38.10072078,24035,2024-03-02 6:45:00,2024-03-01 7:20:00,0.9756944444,17.5,48679999.5,20.16970707,38.81856481,24035,52,231.2671242,705,386.4893617,452,696,76,174,14.12643678,4,58.63926941,100.6190805,0,970.8,3.04
200200227,24036,13.74,1,,14617,2024-03-02 7:30:00,2024-03-04 9:00:00,80,14.4,61.2,148800000,14246,24.88,13.52,2024-02-29 0:30:00,2024-03-01 7:00:00,5.44,5.448,26.88,31.12,13171,2024-03-01 7:00:00,2024-03-02 7:30:00,168.4,14.08,20.88,88000000,24036,14617,2024-03-02 7:30:00,2024-03-04 9:00:00,2.0625,80,8.180082877,0.6758098364,22.14101576,0,4.000070656,1670.678704,5.878830985,1.23813748,0,96.59534849,2.022703562,1758.18806,23.78483386,5.885696794,29.59856864,23.81664824,31.84192335,24036,13171,2024-03-02 7:30:00,2024-03-01 7:00:00,1.020833333,72,0.8896436206,1.759078743,25.63668169,0,3.999956405,167.9739503,5.895457787,3.179471195,0,7.337373347,0.4111970453,157.79045,26.25286775,5.871234465,29.48405264,23.5537676,31.81195621,24036,14246,2,2024-03-04 16:15:00,2024-03-04 9:15:00,0.2916666667,0,3,27.23006455,387.9775466,2.780820724,1.597586456,6608.580187,19.8366192,24.49961221,24036,14246,24.1,0,0,0,0,24.9,0,0,0,0,25.3,14.2,0,0,12.8,24036,2024-03-04 8:45:00,2024-03-02 8:20:00,2.017361111,48.2,124950666.7,1.276,19.8863075,38.10072078,24036,2024-03-02 6:45:00,2024-03-01 7:20:00,0.9756944444,17.5,48679999.5,20.16970707,38.81856481,24036,52,14.03466018,705,373.7234043,452,68.14433799,76,174,22.40152964,4,58.63926941,95.5106383,0,1194.48,4.08
200200228,24037,13.76,2,24031,13169,2024-02-19 11:20:00,2024-02-21 7:00:00,80,17.92,90.4,183200000,14246,28.16,24,,,,,,,,,,,,,,24037,13169,2024-02-19 11:15:00,2024-02-21 7:00:00,1.822916667,78.50298677,8.182830176,-0.6240235208,20.95454545,,4,791.5917877,6,-0.011331558,0,32.84590909,2.507064397,138.210211,19.59659091,5.926363668,29.60227273,17.01972052,46.69353472,,,,,,,,,,,,,,,,,,,,,,,,24037,14246,2,2024-02-21 13:15:00,2024-02-21 7:30:00,0.2395833333,0,5,26.86938321,372.0662684,2.984060621,1.606600909,6395.08977,20.00442922,34.23105091,24037,14246,28.1,0,0,0,0,28.2,0,0,0,0,28.7,25,0,0,23,24037,2024-02-21 8:45:00,2024-02-19 13:30:00,1.802083333,65.08,124149333.3,0.952,19.98919904,42.89680445,,,,,,,,,24037,52,200.7903328,705,382.1875,452,696,76,174,43.19298947,4,57.95234354,102.9406214,0,1584.16,6.88
10005271,24038,13.89,3,24037,13169,2024-02-21 10:55:00,2024-02-23 7:15:00,80,19.6,85.6,212000000,14246,29.6,28.96,,,,,,,,,,,,,,24038,13169,2024-02-21 10:45:00,2024-02-23 7:15:00,1.854166667,78.4342138,13.78735888,0.2596823759,20.65363128,,4,783.6120138,6,-0.011331558,0.07830753073,35.47687151,2.52465126,179.0723016,20.40782123,5.936000023,29.6424581,21.24997911,39.2116976,,,,,,,,,,,,,,,,,,,,,,,,24038,14246,2,2024-02-23 13:45:00,2024-02-23 7:45:00,0.25,0,3,26.96533921,398.6949984,3.010499886,1.590881721,6566.964561,19.87040444,38.31561174,24038,14246,29.6,0,0,0,0,29.5,0,0,0,0,30.1,29.2,0,0,28.6,24038,2024-02-23 9:15:00,2024-02-21 12:45:00,1.854166667,48.864,103160533.3,1.2488,20.03551788,44.30871964,,,,,,,,,24038,52,139.3041791,705,378.3789063,452,696,76,174,36.35181069,4,57.96771618,101.0843087,0,1324.56,6.24
