IPC_CF_LOTE,IPC_CF_FECHA,IPC_CF_TURBIDEZ,IPC_CF_VIABILIDAD,IPC_CF_GLUCOSA_G/L,IPC_CF_FECHA_APROX,IPC_CF_TH_07781_TI1501.PV,IPC_CF_TH_07781_MI1501.PV
24009,2024-01-25 06:45:00,74,152800000,0.736,2024-01-25 06:45:00,19.57613915,46.01922633
24009,2024-01-25 07:45:00,74.16,170133333.3,0.648,2024-01-25 07:45:00,19.60908508,46.50516987
24009,2024-01-25 10:15:00,75.84,155200000,0.504,2024-01-25 10:15:00,19.64344549,46.76824366
24012,2024-01-23 08:00:00,17.52,4010666.67,1.76,2024-01-23 08:00:00,19.67418861,38.03530121
24012,2024-01-23 12:00:00,17.76,7173333.33,1.72,2024-01-23 12:00:00,20.04665709,37.21064758
24012,2024-01-23 16:00:00,18.4,10960000,1.624,2024-01-23 16:00:00,20.35416603,41.40625
24012,2024-01-23 20:00:00,20.48,20000000,1.792,2024-01-23 20:00:00,19.94907379,44.81336594
24012,2024-01-24 07:30:00,32.88,66746666.67,1.752,2024-01-24 07:30:00,20.11064871,43.33860363
24012,2024-01-24 11:30:00,43.28,88266666.67,1.608,2024-01-24 11:30:00,19.88035297,42.61922099
24012,2024-01-24 15:30:00,51.52,97600000,1.096,2024-01-24 15:30:00,20.01056099,45.16608267
24012,2024-01-24 19:30:00,63.2,135733333.3,0.96,2024-01-24 19:30:00,20.2248621,46.94010353
24012,2024-01-25 06:45:00,88,159733333.3,0.408,2024-01-25 06:45:00,19.57613915,46.01922633
24012,2024-01-25 07:45:00,87.2,181066666.7,0.352,2024-01-25 07:45:00,19.60908508,46.50516987
24012,2024-01-25 10:15:00,88,129600000,0.248,2024-01-25 10:15:00,19.64344549,46.76824366
24016,2024-01-22 13:10:00,21.44,8773333.33,1.792,2024-01-22 13:15:00,19.69676838,35.35879612
24016,2024-01-22 17:10:00,20.64,10346666.67,1.792,2024-01-22 17:15:00,19.67961502,37.55967808
24016,2024-01-22 21:10:00,22.8,6356000,1.648,2024-01-22 21:15:00,19.70674181,40.06076431
24016,2024-01-23 08:00:00,30.88,26000000,1.648,2024-01-23 08:00:00,19.67418861,38.03530121
24016,2024-01-23 12:00:00,37.2,49333333.33,1.552,2024-01-23 12:00:00,20.04665709,37.21064758
24016,2024-01-23 16:00:00,48.4,13160000,1.088,2024-01-23 16:00:00,20.35416603,41.40625
24016,2024-01-23 20:00:00,59.28,84960000,1.296,2024-01-23 20:00:00,19.94907379,44.81336594
24016,2024-01-24 06:15:00,83.2,149600000,0.664,2024-01-24 06:15:00,20.42288733,41.63914813
24016,2024-01-24 07:20:00,87.2,157066666.7,0.624,2024-01-24 07:15:00,19.8598669,43.79025061
24016,2024-01-24 08:30:00,88.8,152800000,0.584,2024-01-24 08:30:00,20.57458669,42.41949202
24016,2024-01-24 09:30:00,89.6,157600000,0.512,2024-01-24 09:30:00,20.048609,42.8525883
24016,2024-01-24 11:15:00,93.6,211200000,0.44,2024-01-24 11:15:00,19.84599257,42.68547834
24017,2024-01-22 12:20:00,19.84,13093333.33,1.76,2024-01-22 12:15:00,19.57938754,35.16348457
24017,2024-01-22 17:10:00,18.88,13946666.67,1.904,2024-01-22 17:15:00,19.67961502,37.55967808
24017,2024-01-22 21:10:00,20.56,10560000,1.36,2024-01-22 21:15:00,19.70674181,40.06076431
24017,2024-01-23 08:00:00,28.64,39013333.33,1.72,2024-01-23 08:00:00,19.67418861,38.03530121
24017,2024-01-23 12:00:00,34.56,50853333.33,1.576,2024-01-23 12:00:00,20.04665709,37.21064758
24017,2024-01-23 16:00:00,45.92,81840000,1.488,2024-01-23 16:00:00,20.35416603,41.40625
24017,2024-01-23 20:00:00,56.48,82106666.67,1.376,2024-01-23 20:00:00,19.94907379,44.81336594
24017,2024-01-24 06:15:00,82.4,172533333.3,0.76,2024-01-24 06:15:00,20.42288733,41.63914813
24017,2024-01-24 07:20:00,83.2,160000000,0.712,2024-01-24 07:15:00,19.8598669,43.79025061
24017,2024-01-24 10:10:00,84.8,169866666.7,0.504,2024-01-24 10:15:00,19.62310076,43.16406059
24011,2024-01-22 09:25:00,18.32,26453333.33,1.536,2024-01-22 09:30:00,20.42107868,32.39939438
24011,2024-01-22 13:25:00,18.56,20160000,1.648,2024-01-22 13:30:00,19.75675748,35.66261482
24011,2024-01-22 17:25:00,18.88,20426666.67,1.608,2024-01-22 17:30:00,19.67961502,38.03168297
24011,2024-01-22 21:25:00,21.84,21706666.67,1.568,2024-01-22 21:30:00,19.67418957,40.06076431
24011,2024-01-23 06:25:00,34.4,60346666.67,1.56,2024-01-23 06:30:00,19.67690182,37.73246566
24011,2024-01-23 10:25:00,40.48,84426666.67,1.56,2024-01-23 10:30:00,19.65622214,37.49400289
24011,2024-01-23 14:25:00,50.16,113600000,1.376,2024-01-23 14:30:00,20.01417828,40.15072496
24011,2024-01-23 18:25:00,62.96,132800000,1.224,2024-01-23 18:30:00,20.01689053,43.07366106
24011,2024-01-24 06:15:00,75.12,155466666.7,0.688,2024-01-24 06:15:00,20.42288733,41.63914813
24011,2024-01-24 07:20:00,72.48,160800000,0.608,2024-01-24 07:15:00,19.8598669,43.79025061
24011,2024-01-24 10:10:00,74.08,176533333.3,0.432,2024-01-24 10:15:00,19.62310076,43.16406059
24010,2024-01-27 08:15:00,19.52,2594666.67,1.584,2024-01-27 08:15:00,19.87673569,44.31966114
24010,2024-01-29 06:45:00,87.2,135200000,0.672,2024-01-29 06:45:00,19.74282253,46.85590246
24010,2024-01-29 07:15:00,86.4,156533333.3,0.624,2024-01-29 07:15:00,19.7085495,47.25839043
24010,2024-01-29 08:00:00,84,149066666.7,0.64,2024-01-29 08:00:00,19.81163216,47.36689758
24020,2024-01-27 08:20:00,18,2296000,1.616,2024-01-27 08:15:00,19.87673569,44.31966114
24020,2024-01-29 06:45:00,88,210666666.7,0.328,2024-01-29 06:45:00,19.74282253,46.85590246
24020,2024-01-29 07:15:00,87.2,149600000,0.304,2024-01-29 07:15:00,19.7085495,47.25839043
24020,2024-01-29 08:00:00,84.8,139200000,0.288,2024-01-29 08:00:00,19.81163216,47.36689758
24022,2024-01-29 15:15:00,18.8,8453333.33,1.672,2024-01-29 15:15:00,20.25334597,49.63830948
24022,2024-01-30 20:00:00,54.96,81600000,1.384,2024-01-30 20:00:00,19.80439758,47.48625565
24022,2024-01-31 06:45:00,81.6,152266666.7,0.704,2024-01-31 06:45:00,20.08932895,41.31223352
24022,2024-01-31 07:30:00,84,156000000,0.608,2024-01-31 07:30:00,20.42626997,40.39220414
24023,2024-01-29 13:20:00,18.32,11786666.67,1.648,2024-01-29 13:15:00,20.04853821,49.17172909
24023,2024-01-30 20:00:00,59.84,105866666.7,1.336,2024-01-30 20:00:00,19.80439758,47.48625565
24023,2024-01-31 06:45:00,86.4,158933333.3,0.52,2024-01-31 06:45:00,20.08932895,41.31223352
24023,2024-01-31 07:30:00,84,159466666.7,0.416,2024-01-31 07:30:00,20.42626997,40.39220414
24053,2024-01-31 12:45:00,20.96,7616000,0.968,2024-01-31 12:45:00,20.15049097,44.07642555
24053,2024-01-31 16:45:00,21.2,14106666.67,1.024,2024-01-31 16:45:00,20.2167244,44.98064899
24053,2024-01-31 20:45:00,22.16,16746666.67,1.056,2024-01-31 20:45:00,20.16427851,46.70500374
24053,2024-02-01 07:10:00,31.84,43093333.33,0.992,2024-02-01 07:15:00,19.54171991,44.01041698
24053,2024-02-01 11:10:00,42.64,54480000,0.808,2024-02-01 11:15:00,19.779531,42.92534637
24053,2024-02-01 15:10:00,47.44,70293333.33,0.632,2024-02-01 15:15:00,20.22034168,43.59899426
24053,2024-02-01 19:10:00,58.48,94133333.33,0.504,2024-02-01 19:15:00,20.11725903,46.40209007
24053,2024-02-02 06:45:00,88.8,27733333.33,0,2024-02-02 06:45:00,20.80257403,40.34378433
24053,2024-02-02 08:00:00,84.8,29253333.33,0,2024-02-02 08:00:00,20.15162086,40.91137256
24053,2024-02-02 09:00:00,110.4,71893333.33,0.496,2024-02-02 09:00:00,20.67064476,40.13088196
24053,2024-02-02 09:20:00,67.12,92533333.33,0.4,2024-02-02 09:15:00,20.72399426,40.10883118
24053,2024-02-02 10:00:00,63.52,121866666.7,0.472,2024-02-02 10:00:00,20.88404274,40.04267883
24019,2024-02-03 07:45:00,16.64,1676000,1.544,2024-02-03 07:45:00,20.89579725,40.14785684
24019,2024-02-05 06:45:00,74,161866666.7,0.792,2024-02-05 06:45:00,19.7953558,38.84186935
24019,2024-02-05 07:45:00,75.04,182133333.3,0.776,2024-02-05 07:45:00,19.91471338,38.06061935
24021,2024-02-03 07:45:00,15.6,1357333.33,1.472,2024-02-03 07:45:00,20.89579725,40.14785684
24021,2024-02-05 06:45:00,72.08,147733333.3,0.744,2024-02-05 06:45:00,19.7953558,38.84186935
24021,2024-02-05 07:45:00,70.72,162933333.3,0.712,2024-02-05 07:45:00,19.91471338,38.06061935
24021,2024-02-05 08:40:00,71.6,163733333.3,0.64,2024-02-05 08:45:00,19.94907379,38.37940821
24015,2024-02-07 11:30:00,20.8,15786666.67,1.768,2024-02-07 11:30:00,19.85178845,44.10245138
24015,2024-02-07 15:30:00,20.88,12480000,1.464,2024-02-07 15:30:00,20.36320782,45.52227974
24015,2024-02-07 19:30:00,22.16,23066666.67,1.84,2024-02-07 19:30:00,20.08922863,46.60553932
24015,2024-02-08 07:30:00,32.4,47333333.33,1.952,2024-02-08 07:30:00,19.70493317,42.63056946
24015,2024-02-08 11:30:00,41.28,70800000,1.656,2024-02-08 11:30:00,20.00242329,42.14590454
24015,2024-02-08 15:30:00,48.56,102073688.8,1.568,2024-02-08 15:30:00,20.2167244,44.02949736
24015,2024-02-08 19:30:00,56.96,114400000,1.192,2024-02-08 19:30:00,20.15161991,43.76989174
24015,2024-02-09 06:45:00,73.04,161333333.3,1.432,2024-02-09 06:45:00,19.91561699,41.99555333
24015,2024-02-09 07:45:00,73.84,161066666.7,1.176,2024-02-09 07:45:00,20.10233974,42.20760896
24015,2024-02-09 08:45:00,73.76,163733333.3,1.128,2024-02-09 08:45:00,20.0435648,42.75987339
24025,2024-02-05 14:00:00,20.24,7789333.33,1.664,2024-02-05 14:00:00,20.35416603,38.16550827
24025,2024-02-07 06:45:00,84,132533333.3,0.744,2024-02-07 06:45:00,19.91471243,40.82754612
24025,2024-02-07 07:45:00,78.8,124533333.3,0.672,2024-02-07 07:45:00,19.64344549,41.81586266
24025,2024-02-07 08:30:00,79.28,153066666.7,0.68,2024-02-07 08:30:00,19.6778059,42.56184769
24025,2024-02-07 09:30:00,80.8,150133333.3,0.544,2024-02-07 09:30:00,19.74652672,43.25885831
24014,2024-02-10 08:00:00,14.56,861333.33,1.736,2024-02-10 08:00:00,19.54217339,48.44426388
24014,2024-02-12 06:45:00,65.68,138666666.7,0.776,2024-02-12 06:45:00,19.93234539,40.68371424
24014,2024-02-12 08:00:00,65.92,144800000,0.952,2024-02-12 08:00:00,19.74652672,42.08984375
24014,2024-02-12 09:00:00,70.08,153066666.7,0.936,2024-02-12 09:00:00,19.67418861,41.95601654
24014,2024-02-12 10:00:00,70,153600000,0.856,2024-02-12 10:00:00,19.73748589,41.68113327
24027,2024-02-10 08:00:00,18.72,872000,1.472,2024-02-10 08:00:00,19.54217339,48.44426388
24027,2024-02-12 06:45:00,69.68,132800000,0.912,2024-02-12 06:45:00,19.93234539,40.68371424
24027,2024-02-12 08:00:00,69.36,140800000,0.944,2024-02-12 08:00:00,19.74652672,42.08984375
24027,2024-02-12 09:00:00,72.08,148000000,0.816,2024-02-12 09:00:00,19.67418861,41.95601654
24027,2024-02-12 10:00:00,72.8,145866666.7,0.816,2024-02-12 10:00:00,19.73748589,41.68113327
24027,2024-02-12 10:40:00,72.88,157066666.7,0.72,2024-02-12 10:45:00,19.94500446,47.53009461
24028,2024-02-12 16:45:00,19.68,8560000,1.736,2024-02-12 16:45:00,20.42650414,43.96701431
24028,2024-02-13 19:00:00,48.48,54880000,1.464,2024-02-13 19:00:00,20.2167244,47.20775223
24028,2024-02-14 06:45:00,76.4,125066666.7,0.856,2024-02-14 06:45:00,20.74479151,41.75889683
24028,2024-02-14 07:45:00,78.4,127733333.3,0.92,2024-02-14 07:45:00,20.13883165,43.06846549
24028,2024-02-14 09:20:00,80,147733333.3,0.736,2024-02-14 09:15:00,19.77772284,45.30436134
24028,2024-02-14 10:15:00,84.8,138133333.3,0.592,2024-02-14 10:15:00,19.90973949,45.25915051
24028,2024-02-14 11:15:00,80.8,163733333.3,0.584,2024-02-14 11:15:00,20.03135872,45.58376694
24031,2024-02-17 08:40:00,14.8,2464000,2.064,2024-02-17 08:45:00,19.60908508,50.06926953
24031,2024-02-19 06:45:00,80.8,154666666.7,0.312,2024-02-19 06:45:00,19.66514635,47.86693382
24031,2024-02-19 07:15:00,87.2,195200000,0.264,2024-02-19 07:15:00,19.66469431,47.93475056
24031,2024-02-19 08:10:00,78.88,196266666.7,0.536,2024-02-19 08:15:00,19.74471855,48.06495857
24037,2024-02-19 13:30:00,17.92,8330666.67,1.832,2024-02-19 13:30:00,20.01779556,48.30005836
24037,2024-02-20 19:00:00,59.2,113866666.7,1.168,2024-02-20 19:00:00,20.35959244,42.28763149
24037,2024-02-21 06:45:00,90.4,183200000,0.456,2024-02-21 06:45:00,19.74652672,40.23437405
24037,2024-02-21 08:45:00,92.8,191200000,0.352,2024-02-21 08:45:00,19.83288145,40.76515388
24038,2024-02-21 12:45:00,19.6,8112000,1.832,2024-02-21 12:45:00,19.99428558,41.64496422
24038,2024-02-21 16:45:00,19.68,14906666.67,1.72,2024-02-21 16:45:00,20.28544617,41.3727932
24038,2024-02-21 20:45:00,20.96,19173333.33,1.696,2024-02-21 20:45:00,20.42650414,43.35937405
24038,2024-02-22 06:45:00,28.16,44560000,1.84,2024-02-22 06:45:00,19.74652672,44.48513412
24038,2024-02-22 10:45:00,36.4,68853333.33,1.672,2024-02-22 10:45:00,20.08470821,43.19661331
24038,2024-02-22 14:45:00,50.32,100800000,1.448,2024-02-22 14:45:00,20.12132883,48.23133564
24038,2024-02-22 18:45:00,59.92,149333333.3,1.128,2024-02-22 18:45:00,20.1873374,43.93898201
24038,2024-02-23 06:45:00,84,197066666.7,0.464,2024-02-23 06:45:00,19.84960937,45.76551533
24038,2024-02-23 07:45:00,85.6,212000000,0.376,2024-02-23 07:45:00,19.88397026,45.52589703
24038,2024-02-23 09:15:00,84,216800000,0.312,2024-02-23 09:15:00,19.77546215,45.56658745
24035,2024-03-02 08:20:00,16.72,3938666.67,1.976,2024-03-02 08:15:00,19.72889471,39.89800167
24035,2024-03-04 06:45:00,58.96,160266666.7,1.136,2024-03-04 06:45:00,20.41150175,37.56823575
24035,2024-03-04 07:45:00,59.84,168533333.3,1.136,2024-03-04 07:45:00,19.79574845,38.00636578
24035,2024-03-04 08:45:00,61.44,146400000,1.064,2024-03-04 08:45:00,19.60908508,36.93027993
24036,2024-03-02 08:20:00,14.4,5402666.67,1.76,2024-03-02 08:15:00,19.72889471,39.89800167
24036,2024-03-04 06:45:00,58.16,172266666.7,1.096,2024-03-04 06:45:00,20.41150175,37.56823575
24036,2024-03-04 07:45:00,59.04,173333333.3,1.16,2024-03-04 07:45:00,19.79574845,38.00636578
24036,2024-03-04 08:45:00,61.2,148800000,1.088,2024-03-04 08:45:00,19.60908508,36.93027993
24040,2024-03-05 19:30:00,44.4,41573333.33,1.352,2024-03-05 19:30:00,19.74652672,41.20912933
24040,2024-03-06 04:15:00,60.08,146666666.7,1.296,2024-03-06 04:15:00,20.36275673,39.44932928
24040,2024-03-06 06:15:00,63.04,118933333.3,1.16,2024-03-06 06:15:00,19.8716671,40.90350056
24040,2024-03-06 07:45:00,66.48,114666666.7,1.144,2024-03-06 07:45:00,19.5928092,40.80584526
24040,2024-03-06 08:45:00,67.84,124000000,1.088,2024-03-06 08:45:00,19.85525023,39.62056481
24040,2024-03-06 09:45:00,70,138400000,1.032,2024-03-06 09:45:00,20.45611473,39.3473833
24040,2024-03-06 10:45:00,71.52,143733333.3,0.888,2024-03-06 10:45:00,19.86407661,40.90530872
24040,2024-03-06 11:45:00,74.24,94933333.33,0.808,2024-03-06 11:45:00,19.60908508,41.31040001
24041,2024-03-09 09:20:00,18.64,6744000,1.984,2024-03-09 09:15:00,19.60908508,42.62876034
24041,2024-03-11 07:30:00,75.84,149600000,0.744,2024-03-11 07:30:00,19.62445641,40.85585612
24041,2024-03-11 08:30:00,77.6,73146666.67,0.648,2024-03-11 08:30:00,19.62445641,40.60149002
24041,2024-03-11 08:40:00,,144533333.3,,2024-03-11 08:45:00,19.68549156,40.46676064
24042,2024-03-09 09:00:00,19.04,7496000,1.84,2024-03-09 09:00:00,19.60908508,42.49131775
24042,2024-03-11 07:30:00,68.72,156800000,1.008,2024-03-11 07:30:00,19.62445641,40.85585612
24042,2024-03-11 08:30:00,68.4,157600000,0.968,2024-03-11 08:30:00,19.62445641,40.60149002
24043,2024-03-12 08:20:00,19.44,4642666.67,1.728,2024-03-12 08:15:00,19.82067442,42.22005177
24043,2024-03-13 20:00:00,49.44,115200000,1.592,2024-03-13 20:00:00,20.21853256,45.32696533
24043,2024-03-14 06:50:00,68.96,159733333.3,0.856,2024-03-14 06:45:00,19.74471951,45.30707359
24043,2024-03-14 07:50:00,69.76,122400000,0.888,2024-03-14 07:45:00,19.71397543,44.86219406
24043,2024-03-14 09:20:00,69.68,132533333.3,,2024-03-14 09:15:00,19.74652672,44.79257011
24045,2024-03-12 08:20:00,17.52,5053333.33,1.68,2024-03-12 08:15:00,19.82067442,42.22005177
24045,2024-03-13 20:00:00,49.44,113866666.7,1.464,2024-03-13 20:00:00,20.21853256,45.32696533
24045,2024-03-14 06:50:00,69.52,214133333.3,0.768,2024-03-14 06:45:00,19.74471951,45.30707359
24045,2024-03-14 07:50:00,71.68,216800000,0.856,2024-03-14 07:45:00,19.71397543,44.86219406
24045,2024-03-14 08:50:00,73.12,137066666.7,0.912,2024-03-14 08:45:00,19.73025084,44.69129658
24045,2024-03-14 09:40:00,72.48,139466666.7,,2024-03-14 09:45:00,19.74652672,45.06202888
24046,2024-03-11 15:00:00,19.92,8586666.67,1.76,2024-03-11 15:00:00,20.2890625,40.32117844
24046,2024-03-12 19:15:00,55.28,88800000,1.424,2024-03-12 19:15:00,20.38852644,43.9733429
24046,2024-03-13 07:00:00,82.4,163200000,0.728,2024-03-13 07:00:00,19.57291603,44.26128283
24046,2024-03-13 09:00:00,87.2,134400000,0.44,2024-03-13 09:00:00,19.60908508,43.17129517
24046,2024-03-13 09:25:00,,168000000,,2024-03-13 09:30:00,19.6778059,43.43894577
24046,2024-03-13 10:30:00,88,156800000,0.392,2024-03-13 10:30:00,19.81524849,43.77350998
24044,2024-03-16 09:30:00,19.28,5098666.67,1.792,2024-03-16 09:30:00,19.60908508,52.153862
24044,2024-03-18 06:45:00,75.92,172533333.3,0.76,2024-03-18 06:45:00,20.34693289,52.11491802
24044,2024-03-18 07:45:00,77.52,161066666.7,0.672,2024-03-18 07:45:00,20.38490963,52.2099247
24049,2024-03-16 09:30:00,18.88,5648000,1.704,2024-03-16 09:30:00,19.60908508,52.153862
24049,2024-03-18 06:45:00,69.2,166133333.3,0.856,2024-03-18 06:45:00,20.34693289,52.11491802
24049,2024-03-18 07:45:00,72.64,164533333.3,0.808,2024-03-18 07:45:00,20.38490963,52.2099247
24047,2024-03-18 13:05:00,18.24,9253333.33,1.76,2024-03-18 13:00:00,19.94907379,51.67824173
24047,2024-03-19 19:30:00,54.64,110666666.7,1.216,2024-03-19 19:30:00,20.28906155,51.01388072
24047,2024-03-20 06:45:00,86.4,222933333.3,0.632,2024-03-20 06:45:00,20.18733644,50.0669117
24050,2024-03-23 09:00:00,17.76,5562666.67,1.88,2024-03-23 09:00:00,20.08651543,51.80483246
24050,2024-03-25 06:40:00,67.2,173333333.3,1.016,2024-03-25 06:45:00,20.2886095,51.36085606
24050,2024-03-25 07:40:00,67.6,152000000,0.928,2024-03-25 07:45:00,20.25696135,51.5706358
24050,2024-03-25 08:05:00,,153066666.7,,2024-03-25 08:00:00,20.22395706,51.67462158
24051,2024-03-23 09:00:00,17.76,5160000,1.512,2024-03-23 09:00:00,20.08651543,51.80483246
24051,2024-03-25 06:40:00,78.64,185066666.7,0.792,2024-03-25 06:45:00,20.2886095,51.36085606
24051,2024-03-25 07:40:00,80.8,161066666.7,0.72,2024-03-25 07:45:00,20.25696135,51.5706358
24051,2024-03-25 08:05:00,,158133333.3,,2024-03-25 08:00:00,20.22395706,51.67462158
24052,2024-03-25 15:10:00,17.28,8506666.67,1.88,2024-03-25 15:15:00,20.18824053,50.49822617
24052,2024-03-26 19:10:00,39.92,65786666.67,1.536,2024-03-26 19:15:00,20.35416603,49.93062339
24052,2024-03-27 07:00:00,68.64,138933333.3,1.152,2024-03-27 07:00:00,19.74652672,46.26736069
24052,2024-03-27 08:00:00,71.76,112000000,0.984,2024-03-27 08:00:00,19.61993599,45.63801956
24052,2024-03-27 08:30:00,69.04,147733333.3,1.144,2024-03-27 08:30:00,19.68323135,45.16748471
24053,2024-03-25 15:30:00,16.72,13920000,1.616,2024-03-25 15:30:00,20.15433216,50.93496704
24053,2024-03-26 19:10:00,49.6,134933333.3,1.264,2024-03-26 19:15:00,20.35416603,49.93062339
24053,2024-03-27 07:00:00,80,185866666.7,0.712,2024-03-27 07:00:00,19.74652672,46.26736069
24053,2024-03-27 08:00:00,79.36,147733333.3,0.56,2024-03-27 08:00:00,19.61993599,45.63801956
24054,2024-04-16 08:15:00,15.44,5997333.33,1.872,2024-04-16 08:15:00,20.2221489,48.05682182
24054,2024-04-17 19:10:00,61.28,115200000,1.296,2024-04-17 19:15:00,19.9834342,50.26403141
24054,2024-04-18 06:45:00,85.6,184800000,0.48,2024-04-18 06:45:00,20.32432699,51.86121934
24055,2024-04-13 08:30:00,14.32,8421333.33,1.76,2024-04-13 08:30:00,20.28906155,45.65972137
24055,2024-04-15 06:45:00,72.72,173866666.7,0.784,2024-04-15 06:45:00,20.18778849,45.65207051
24055,2024-04-15 07:45:00,73.68,175466666.7,0.744,2024-04-15 07:45:00,20.08651543,45.36313629
24056,2024-04-13 08:30:00,14.56,7384000,1.88,2024-04-13 08:30:00,20.28906155,45.65972137
24056,2024-04-15 06:45:00,79.92,181600000,0.664,2024-04-15 06:45:00,20.18778849,45.65207051
24056,2024-04-15 07:45:00,82.4,167733333.3,0.56,2024-04-15 07:45:00,20.08651543,45.36313629
24057,2024-04-16 08:15:00,17.76,6706666.67,1.888,2024-04-16 08:15:00,20.2221489,48.05682182
24057,2024-04-17 19:10:00,60.96,100266666.7,1.216,2024-04-17 19:15:00,19.9834342,50.26403141
24057,2024-04-18 06:45:00,78.96,180800000,0.712,2024-04-18 06:45:00,20.32432699,51.86121934
24058,2024-04-15 14:30:00,18,12640000,1.64,2024-04-15 14:30:00,20.36049557,50.28733525
24058,2024-04-16 19:00:00,55.84,86133333.33,1.12,2024-04-16 19:00:00,20.01960373,51.18297412
24058,2024-04-17 06:45:00,80.8,159200000,0.752,2024-04-17 06:45:00,20.38762236,52.30932978
24058,2024-04-17 07:45:00,82.4,144533333.3,0.672,2024-04-17 07:45:00,20.38626671,52.3102932
24059,2024-04-15 14:30:00,18.08,12797333.33,1.472,2024-04-15 14:30:00,20.36049557,50.28733525
24059,2024-04-16 19:00:00,58.24,94666666.67,1.312,2024-04-16 19:00:00,20.01960373,51.18297412
24059,2024-04-17 06:45:00,77.28,178666666.7,0.848,2024-04-17 06:45:00,20.38762236,52.30932978
24059,2024-04-17 07:45:00,78.4,166666666.7,0.776,2024-04-17 07:45:00,20.38626671,52.3102932
24062,2024-04-17 15:10:00,18.88,12586666.67,1.72,2024-04-17 15:15:00,20.46874874,48.92247959
24062,2024-04-17 19:10:00,19.28,17093333.33,1.616,2024-04-17 19:15:00,19.9834342,50.26403141
24062,2024-04-18 07:10:00,25.52,53626666.67,1.76,2024-04-18 07:15:00,20.42650414,51.42867279
24062,2024-04-18 11:10:00,31.68,69893333.33,1.704,2024-04-18 11:15:00,20.11273861,49.21283537
24062,2024-04-18 15:10:00,41.76,77706666.67,0.84,2024-04-18 15:15:00,20.12087584,51.7332399
24062,2024-04-18 19:10:00,51.36,90933333.33,1.368,2024-04-18 19:15:00,20.08515978,50.07918549
24062,2024-04-19 06:45:00,80.8,164266666.7,0.8,2024-04-19 06:45:00,19.86000729,41.50571346
24062,2024-04-19 07:45:00,80,165066666.7,0.72,2024-04-19 07:45:00,19.85277367,41.10062218
24062,2024-04-19 09:30:00,84,158666666.7,0.536,2024-04-19 09:30:00,19.98524284,39.8824291
24060,2024-04-20 08:30:00,25.92,8037333.33,1.688,2024-04-20 08:30:00,19.82881165,45.85865021
24060,2024-04-22 06:45:00,75.04,176800000,0.808,2024-04-22 06:45:00,20.03587914,46.60734749
24060,2024-04-22 07:45:00,76.24,132800000,0.336,2024-04-22 07:45:00,20.28725338,47.07392693
24060,2024-04-22 08:00:00,,179466666.7,0.64,2024-04-22 08:00:00,20.35416603,47.20775223
24060,2024-04-22 08:45:00,76.32,161333333.3,0.648,2024-04-22 08:45:00,20.35416603,47.11009693
24061,2024-04-20 08:30:00,28.56,5602666.67,1.696,2024-04-20 08:30:00,19.82881165,45.85865021
24061,2024-04-22 06:45:00,66.72,176266666.7,1.04,2024-04-22 06:45:00,20.03587914,46.60734749
24061,2024-04-22 07:45:00,68.48,110933333.3,0.744,2024-04-22 07:45:00,20.28725338,47.07392693
24061,2024-04-22 08:00:00,,169066666.7,,2024-04-22 08:00:00,20.35416603,47.20775223
24061,2024-04-22 08:45:00,68.96,149066666.7,0.912,2024-04-22 08:45:00,20.35416603,47.11009693
24063,2024-04-23 10:45:00,15.52,3032000,1.808,2024-04-23 10:45:00,19.97800827,39.81933403
24063,2024-04-24 19:00:00,36.72,79146666.67,1.72,2024-04-24 19:00:00,20.42650414,36.93938065
24063,2024-04-25 06:40:00,61.92,145866666.7,1.104,2024-04-25 06:45:00,19.84960937,40.08969784
24063,2024-04-25 09:15:00,68.56,160000000,1,2024-04-25 09:15:00,20.01960373,40.69372082
24063,2024-04-25 10:45:00,68.72,180800000,1,2024-04-25 10:45:00,20.01960373,40.72668681
24064,2024-04-23 10:45:00,18.56,3176000,1.888,2024-04-23 10:45:00,19.97800827,39.81933403
24064,2024-04-24 19:00:00,36.56,80186666.67,1.888,2024-04-24 19:00:00,20.42650414,36.93938065
24064,2024-04-25 06:40:00,57.12,148000000,1.352,2024-04-25 06:45:00,19.84960937,40.08969784
24064,2024-04-25 09:15:00,60.64,151466666.7,1.128,2024-04-25 09:15:00,20.01960373,40.69372082
24064,2024-04-25 10:45:00,63.76,174666666.7,1.272,2024-04-25 10:45:00,20.01960373,40.72668681
24065,2024-04-22 14:20:00,18.48,8168000,1.84,2024-04-22 14:15:00,20.46712483,43.79792404
24065,2024-04-23 19:00:00,49.6,81333333.33,2.824,2024-04-23 19:00:00,20.2890625,36.14004517
24065,2024-04-24 06:45:00,76.64,202400000,0.856,2024-04-24 06:45:00,19.71352339,35.64927375
24065,2024-04-24 07:45:00,79.84,223200000,0.76,2024-04-24 07:45:00,19.58874035,35.43022823
24065,2024-04-24 08:45:00,77.6,209600000,0.768,2024-04-24 08:45:00,20.07751534,33.9418745
24066,2024-04-22 17:35:00,19.6,15386666.67,3.016,2024-04-22 17:30:00,20.17060852,43.4425621
24066,2024-04-23 19:00:00,45.52,80933333.33,1.4,2024-04-23 19:00:00,20.2890625,36.14004517
24066,2024-04-24 06:45:00,75.92,106933333.3,2.392,2024-04-24 06:45:00,19.71352339,35.64927375
24066,2024-04-24 07:45:00,76.64,127466666.7,2.376,2024-04-24 07:45:00,19.58874035,35.43022823
