Lote;Material;Lote interno;Lote Proveedor;Qty;Fecha recepción;Fecha traslado
23093;100010;0000652422;0001994545;95,8;11/11/21;18/7/23
23093;100011;0000772470;0002318998;2615,368;3/7/23;4/9/23
23093;100011;0000775441;0002327424;584,632;14/7/23;8/9/23
23093;100013;0000776545;2157422;2125,44;21/7/23;13/9/23
23093;100004;0000738296;2463418;86,4;19/1/23;14/9/23
23093;100005;0000723171;M3889;12,864;4/11/22;3/3/23
23093;100006;0000676218;C4837;24,192;7/3/22;4/7/23
23093;100007;0000759578;2202239;2255,04;2/5/23;13/9/23
23093;100008;0000761698;A1682479;19,464;11/5/23;7/7/23
23093;100001;0000767413;100977;7,776;8/6/23;12/9/23
23093;100009;0000783722;0002327476;1037,152;4/9/23;18/9/23
23093;100002;0000764791;K54491535;51,84;25/5/23;7/7/23
23093;100010;0000652422;0001994545;12,96;11/11/21;18/7/23
23093;100011;0000775441;0002327424;432,168;14/7/23;18/9/23
23093;100003;0000657399;0005359962;4800;2/12/21;18/9/23
23093;100013;0000776545;2157422;7872;21/7/23;26/9/23
23093;100004;0000738296;2463418;320;19/1/23;14/9/23
23093;100005;0000723171;M3889;96;4/11/22;3/3/23
23093;100006;0000676218;C4837;176;7/3/22;4/7/23
23093;100007;0000759578;2202239;8352;2/5/23;13/9/23
23093;100008;0000761698;A1682479;144;11/5/23;7/7/23
23093;100001;0000767413;100977;57,408;8/6/23;12/9/23
23093;100009;0000783722;0002327476;7688;4/9/23;18/9/23
23093;100002;0000764791;K54491535;384;25/5/23;7/7/23
23093;100010;0000652422;0001994545;78,224;11/11/21;18/7/23
23093;100010;0000736921;0002235436;17,776;11/1/23;7/7/23
23093;100011;0000775441;0002327424;3208;14/7/23;25/9/23
23094;100001;0000767413;100977;76,616;8/6/23;12/9/23
23094;100002;0000772206;K55094235;76,44;30/6/23;9/10/23
23094;100003;0000670641;0005554998;4800;8/2/22;2/10/23
23094;100013;0000776545;2157422;7872;21/7/23;28/9/23
23094;100004;0000738300;2463419;320;19/1/23;14/9/23
23094;100005;0000723171;M3889;96,04;4/11/22;3/3/23
23094;100006;0000676218;C4837;177,8;7/3/22;4/7/23
23094;100007;0000778649;3159265;8000;1/8/23;28/9/23
23094;100007;0000759578;2202239;352;2/5/23;13/9/23
23094;100008;0000761698;A1682479;111,072;11/5/23;7/7/23
23094;100008;0000749053;A1682379;32,72;10/3/23;1/8/23
23094;100001;0000767413;100977;58,08;8/6/23;12/9/23
23094;100009;0000783722;0002327476;7680;4/9/23;28/9/23
23094;100002;0000772206;K55094235;384,456;30/6/23;5/10/23
23094;100010;0000736921;0002235436;96,16;11/1/23;7/7/23
23094;100011;0000775441;0002327424;3201,28;14/7/23;2/10/23
23095;100001;0000767413;100977;72,496;8/6/23;12/9/23
23095;100002;0000772206;K55094235;72,552;30/6/23;9/10/23
23095;100003;0000670641;0005554998;4800;8/2/22;2/10/23
23095;100013;0000776545;2157422;7872;21/7/23;28/9/23
23095;100004;0000738300;2463419;318,4;19/1/23;14/9/23
23095;100005;0000723171;M3889;96,64;4/11/22;3/3/23
23095;100006;0000676218;C4837;177,648;7/3/22;4/7/23
23095;100007;0000778649;3159265;8000;1/8/23;28/9/23
23095;100007;0000759578;2202239;352;2/5/23;13/9/23
23095;100008;0000761698;A1682479;144,24;11/5/23;7/7/23
23095;100001;0000767413;100977;57,6;8/6/23;12/9/23
23095;100009;0000783722;0002327476;7696;4/9/23;28/9/23
23095;100002;0000772206;K55094235;387,024;30/6/23;5/10/23
23095;100010;0000736921;0002235436;96,72;11/1/23;7/7/23
23095;100011;0000775441;0002327424;3200,128;14/7/23;2/10/23
23095;100013;0000776545;2157422;1338,24;21/7/23;28/9/23
23095;100004;0000738300;2463419;54,4;19/1/23;14/9/23
23095;100005;0000723171;M3889;8,208;4/11/22;3/3/23
23095;100006;0000676218;C4837;15,312;7/3/22;4/7/23
23095;100007;0000759578;2202239;1420;2/5/23;13/9/23
23095;100008;0000761698;A1682479;12,296;11/5/23;7/7/23
23095;100001;0000767413;100977;4,888;8/6/23;12/9/23
23095;100009;0000783722;0002327476;653,448;4/9/23;28/9/23
23095;100002;0000772206;K55094235;32,624;30/6/23;13/9/23
23095;100010;0000736921;0002235436;8,168;11/1/23;7/7/23
23095;100011;0000775441;0002327424;271,416;14/7/23;2/10/23
23096;100001;0000767413;100977;72,064;8/6/23;12/9/23
23096;100002;0000772206;K55094235;72,192;30/6/23;9/10/23
23096;100013;0000776545;2157422;1692,48;21/7/23;6/10/23
23096;100004;0000738305;2463826;68,8;19/1/23;5/10/23
23096;100005;0000723171;M3889;10,32;4/11/22;3/3/23
23096;100006;0000676218;C4837;19,344;7/3/22;4/7/23
23096;100007;0000778649;3159265;1792;1/8/23;28/9/23
23096;100008;0000749053;A1682379;15,576;10/3/23;1/8/23
23096;100001;0000767413;100977;6,2;8/6/23;12/9/23
23096;100009;0000669059;0002124409;825,632;1/2/22;5/10/23
23096;100002;0000772206;K55094235;41,336;30/6/23;9/10/23
23096;100010;0000736921;0002235436;10,416;11/1/23;7/7/23
23096;100011;0000775441;0002327424;343,888;14/7/23;9/10/23
23097;100001;0000767413;100977;76,8;8/6/23;12/9/23
23097;100002;0000772206;K55094235;76,4;30/6/23;9/10/23
23097;100003;0000657399;0005359962;4800;2/12/21;28/9/23
23097;100013;0000776545;2157422;7872;21/7/23;6/10/23
23097;100004;0000738300;2463419;298,8;19/1/23;14/9/23
23097;100004;0000738305;2463826;21,2;19/1/23;5/10/23
23097;100005;0000723171;M3889;96,44;4/11/22;3/3/23
23097;100006;0000676218;C4837;177,64;7/3/22;4/7/23
23097;100007;0000778649;3159265;8352;1/8/23;28/9/23
23097;100008;0000749053;A1682379;144,048;10/3/23;1/8/23
23097;100001;0000767413;100977;57,728;8/6/23;12/9/23
23097;100009;0000669059;0002124409;7680;1/2/22;5/10/23
23097;100002;0000772206;K55094235;384,032;30/6/23;9/10/23
23097;100010;0000736921;0002235436;96,2;11/1/23;7/7/23
23097;100011;0000775441;0002327424;3200,888;14/7/23;9/10/23
23097;100013;0000776545;2157422;1692,48;21/7/23;6/10/23
23097;100004;0000738305;2463826;68,8;19/1/23;5/10/23
23097;100005;0000723171;M3889;10,32;4/11/22;3/3/23
23097;100006;0000676218;C4837;19,344;7/3/22;4/7/23
23097;100007;0000778649;3159265;1792;1/8/23;28/9/23
23097;100008;0000749053;A1682379;15,576;10/3/23;1/8/23
23097;100001;0000767413;100977;6,2;8/6/23;12/9/23
23097;100009;0000669059;0002124409;825,632;1/2/22;5/10/23
23097;100002;0000772206;K55094235;41,336;30/6/23;9/10/23
23097;100010;0000736921;0002235436;10,416;11/1/23;7/7/23
23097;100011;0000775441;0002327424;343,888;14/7/23;9/10/23
23098;100001;0000767413;100977;72,32;8/6/23;12/9/23
23098;100002;0000772206;K55094235;72,72;30/6/23;9/10/23
23098;100003;0000670641;0005554998;4800;8/2/22;9/10/23
23098;100013;0000776545;2157422;7872;21/7/23;16/10/23
23098;100004;0000738305;2463826;316,8;19/1/23;5/10/23
23098;100005;0000723171;M3889;96,8;4/11/22;3/3/23
23098;100006;0000676218;C4837;177,6;7/3/22;4/7/23
23098;100007;0000778649;3159265;5808;1/8/23;28/9/23
23098;100007;0000763537;2202239;2544;19/5/23;9/10/23
23098;100008;0000749053;A1682379;144,8;10/3/23;1/8/23
23098;100001;0000767413;100977;57,6;8/6/23;12/9/23
23098;100009;0000783722;0002327476;7680;4/9/23;9/10/23
23098;100002;0000772206;K55094235;382,4;30/6/23;9/10/23
23098;100010;0000736921;0002235436;96,8;11/1/23;7/7/23
23098;100011;0000775441;0002327424;3200;14/7/23;9/10/23
23098;100003;0000657399;0005359962;4800;2/12/21;28/9/23
23098;100013;0000776545;2157422;7872;21/7/23;6/10/23
23098;100004;0000738300;2463419;316;19/1/23;14/9/23
23098;100005;0000723171;M3889;95,304;4/11/22;3/3/23
23098;100006;0000676218;C4837;177,264;7/3/22;4/7/23
23098;100007;0000778649;3159265;8043,848;1/8/23;28/9/23
23098;100007;0000759578;2202239;308,152;2/5/23;13/9/23
23098;100008;0000749053;A1682379;144,56;10/3/23;1/8/23
23098;100001;0000767413;100977;57,68;8/6/23;12/9/23
23098;100009;0000783722;0002327476;5871,992;4/9/23;9/10/23
23098;100009;0000669059;0002124409;1808,008;1/2/22;5/10/23
23098;100002;0000772206;K55094235;382,2;30/6/23;9/10/23
23098;100010;0000736921;0002235436;95,472;11/1/23;7/7/23
23098;100011;0000775441;0002327424;3199,352;14/7/23;9/10/23
23098;100013;0000776545;2157422;1692,48;21/7/23;6/10/23
23098;100004;0000738305;2463826;68,8;19/1/23;5/10/23
23098;100005;0000723171;M3889;10,32;4/11/22;3/3/23
23098;100006;0000676218;C4837;19,344;7/3/22;4/7/23
23098;100007;0000778649;3159265;1792;1/8/23;28/9/23
23098;100008;0000749053;A1682379;15,576;10/3/23;1/8/23
23098;100001;0000767413;100977;6,2;8/6/23;12/9/23
23098;100009;0000669059;0002124409;825,632;1/2/22;5/10/23
23098;100002;0000772206;K55094235;41,336;30/6/23;9/10/23
23098;100010;0000736921;0002235436;10,416;11/1/23;7/7/23
23098;100011;0000775441;0002327424;343,888;14/7/23;9/10/23
23099;100001;0000767413;100977;72;8/6/23;12/9/23
23099;100002;0000772206;K55094235;72;30/6/23;9/10/23
23099;100003;0000670641;0005554998;9600;8/2/22;9/10/23
23099;100013;0000776545;2157422;7872;21/7/23;16/10/23
23099;100004;0000738305;2463826;320;19/1/23;5/10/23
23099;100005;0000723171;M3889;96,208;4/11/22;3/3/23
23099;100006;0000676218;C4837;177,984;7/3/22;4/7/23
23099;100007;0000763537;2202239;8352;19/5/23;9/10/23
23099;100008;0000749053;A1682379;144;10/3/23;1/8/23
23099;100001;0000767413;100977;57,824;8/6/23;12/9/23
23099;100009;0000669059;0002124409;7680;1/2/22;5/10/23
23099;100002;0000772206;K55094235;384,32;30/6/23;9/10/23
23099;100010;0000736921;0002235436;96,208;11/1/23;7/7/23
23099;100011;0000775441;0002327424;3200,432;14/7/23;19/10/23
23099;100013;0000776545;2157422;2282,88;21/7/23;16/10/23
23099;100004;0000738305;2463826;92,8;19/1/23;5/10/23
23099;100005;0000723171;M3889;13,92;4/11/22;3/3/23
23099;100006;0000676218;C4837;25,984;7/3/22;4/7/23
23099;100007;0000763537;2202239;2421,6;19/5/23;9/10/23
23099;100008;0000749053;A1682379;20,88;10/3/23;1/8/23
23099;100001;0000767413;100977;8,352;8/6/23;12/9/23
23099;100009;0000669059;0002124409;1113,6;1/2/22;5/10/23
23099;100002;0000772206;K55094235;55,68;30/6/23;9/10/23
23099;100010;0000736921;0002235436;13,92;11/1/23;7/7/23
23099;100011;0000775441;0002327424;464;14/7/23;17/10/23
23110;100001;0000767413;100977;72;8/6/23;2/11/23
23110;100002;0000777139;K55094235;72;25/7/23;30/10/23
23110;100003;0000670641;0005554998;4800;8/2/22;3/11/23
23110;100004;0000738324;2445947;320;19/1/23;30/10/23
23110;100005;0000723171;M3889;96,448;4/11/22;3/3/23
23110;100006;0000773656;C5457;177,656;6/7/23;9/10/23
23110;100007;0000778649;3159265;8000;1/8/23;6/11/23
23110;100007;0000763537;2202239;352;19/5/23;9/10/23
23110;100008;0000760365;A1682379;143,88;5/5/23;25/10/23
23110;100001;0000767413;100977;58,08;8/6/23;2/11/23
23110;100009;0000783722;0002327476;7672;4/9/23;6/11/23
23110;100002;0000777139;K55094235;382,464;25/7/23;30/10/23
23110;100010;0000736921;0002235436;95,64;11/1/23;7/7/23
23110;100011;0000784574;0002350933;3199,44;7/9/23;2/11/23
23110;100012;0000780017;3178726;7872;9/8/23;27/10/23
23110;100013;0000776545;2157422;2243,52;21/7/23;16/10/23
23110;100004;0000738314;2445945;50,4;19/1/23;30/10/23
23110;100004;0000738310;2445945;40,8;19/1/23;17/10/23
23110;100005;0000723171;M3889;13,704;4/11/22;3/3/23
23110;100006;0000773656;C5457;25,6;6/7/23;9/10/23
23110;100007;0000763537;2202239;2380,32;19/5/23;9/10/23
23110;100008;0000760365;A1682379;20,56;5/5/23;25/10/23
23110;100001;0000767413;100977;8,224;8/6/23;12/9/23
23110;100009;0000783722;0002327476;1094,4;4/9/23;31/10/23
23110;100002;0000772206;K55094235;54,744;30/6/23;9/10/23
23110;100010;0000736921;0002235436;13,696;11/1/23;7/7/23
23110;100011;0000775441;0002327424;456,104;14/7/23;19/10/23
23111;100001;0000767413;100977;76,8;8/6/23;2/11/23
23111;100002;0000777139;K55094235;76,8;25/7/23;30/10/23
23111;100003;0000670641;0005554998;4800;8/2/22;3/11/23
23111;100004;0000738324;2445947;320;19/1/23;30/10/23
23111;100005;0000723171;M3889;96,8;4/11/22;3/3/23
23111;100006;0000773656;C5457;177,6;6/7/23;9/10/23
23111;100007;0000778649;3159265;8000;1/8/23;6/11/23
23111;100007;0000763537;2202239;352;19/5/23;9/10/23
23111;100008;0000760365;A1682379;144;5/5/23;25/10/23
23111;100001;0000767413;100977;57,6;8/6/23;2/11/23
23111;100009;0000783722;0002327476;7680;4/9/23;6/11/23
23111;100002;0000777139;K55094235;384,8;25/7/23;30/10/23
23111;100010;0000736921;0002235436;95,2;11/1/23;7/7/23
23111;100011;0000784574;0002350933;3168,104;7/9/23;2/11/23
23111;100011;0000775441;0002327424;31,896;14/7/23;6/11/23
23111;100012;0000780017;3178726;7872;9/8/23;27/10/23
23111;100013;0000776545;2157422;2243,52;21/7/23;16/10/23
23111;100004;0000738314;2445945;50,4;19/1/23;30/10/23
23111;100004;0000738310;2445945;40,8;19/1/23;17/10/23
23111;100005;0000723171;M3889;13,704;4/11/22;3/3/23
23111;100006;0000773656;C5457;25,6;6/7/23;9/10/23
23111;100007;0000763537;2202239;2380,32;19/5/23;9/10/23
23111;100008;0000760365;A1682379;20,56;5/5/23;25/10/23
23111;100001;0000767413;100977;8,224;8/6/23;12/9/23
23111;100009;0000783722;0002327476;1094,4;4/9/23;31/10/23
23111;100002;0000772206;K55094235;54,744;30/6/23;9/10/23
23111;100010;0000736921;0002235436;13,696;11/1/23;7/7/23
23111;100011;0000775441;0002327424;456,104;14/7/23;19/10/23
23112;100001;0000782646;100943;72,704;29/8/23;9/11/23
23112;100002;0000777139;K55094235;72,696;25/7/23;14/11/23
23112;100003;0000670641;0005554998;4800;8/2/22;8/11/23
23112;100004;0000738360;2445948;448;19/1/23;6/11/23
23112;100005;0000723171;M3889;96,536;4/11/22;3/3/23
23112;100006;0000773656;C5457;177,8;6/7/23;9/10/23
23112;100007;0000778649;3159265;8352;1/8/23;7/11/23
23112;100008;0000760365;A1682379;144,696;5/5/23;25/10/23
23112;100001;0000782646;100943;57,832;29/8/23;9/11/23
23112;100009;0000783722;0002327476;7680;4/9/23;6/11/23
23112;100002;0000777139;K55094235;384,056;25/7/23;30/10/23
23112;100010;0000736921;0002235436;96,44;11/1/23;7/7/23
23112;100011;0000784574;0002350933;3199,6;7/9/23;2/11/23
23112;100012;0000780018;3178726;7872;9/8/23;8/11/23
23112;100004;0000785548;KA-APS-0306;44,8;13/9/23;6/11/23
23112;100004;0000738324;2445947;28,8;19/1/23;30/10/23
23112;100005;0000723171;M3889;11,072;4/11/22;3/3/23
23112;100006;0000773656;C5457;20,544;6/7/23;9/10/23
23112;100007;0000778649;3159265;1924;1/8/23;7/11/23
23112;100008;0000760365;A1682379;16,592;5/5/23;25/10/23
23112;100001;0000767413;100977;6,608;8/6/23;2/11/23
23112;100009;0000783722;0002327476;883,696;4/9/23;6/11/23
23112;100002;0000777139;K55094235;44,144;25/7/23;30/10/23
23112;100002;0000772206;K55094235;0,016;30/6/23;9/10/23
23112;100010;0000736921;0002235436;11,072;11/1/23;7/7/23
23112;100011;0000784574;0002350933;368,184;7/9/23;2/11/23
23112;100012;0000780017;3178726;1818,4;9/8/23;27/10/23
23113;100001;0000782646;100943;71,976;29/8/23;9/11/23
23113;100002;0000777139;K55094235;72,208;25/7/23;14/11/23
23113;100003;0000670641;0005554998;4800;8/2/22;10/11/23
23113;100004;0000738360;2445948;440;19/1/23;6/11/23
23113;100005;0000723171;M3889;96,056;4/11/22;3/3/23
23113;100006;0000773656;C5457;177,696;6/7/23;9/10/23
23113;100007;0000778649;3159265;8352;1/8/23;7/11/23
23113;100008;0000760365;A1682379;144,144;5/5/23;25/10/23
23113;100001;0000782646;100943;57,616;29/8/23;9/11/23
23113;100009;0000783722;0002327476;7680;4/9/23;6/11/23
23113;100002;0000777139;K55094235;384,072;25/7/23;30/10/23
23113;100010;0000736921;0002235436;96,296;11/1/23;7/7/23
23113;100011;0000784574;0002350933;3201,256;7/9/23;2/11/23
23113;100012;0000780018;3178726;7872;9/8/23;8/11/23
23113;100004;0000785548;KA-APS-0306;44,8;13/9/23;6/11/23
23113;100004;0000738324;2445947;28,8;19/1/23;30/10/23
23113;100005;0000723171;M3889;11,072;4/11/22;3/3/23
23113;100006;0000773656;C5457;20,544;6/7/23;9/10/23
23113;100007;0000778649;3159265;1924;1/8/23;7/11/23
23113;100008;0000760365;A1682379;16,592;5/5/23;25/10/23
23113;100001;0000767413;100977;6,608;8/6/23;2/11/23
23113;100009;0000783722;0002327476;883,696;4/9/23;6/11/23
23113;100002;0000777139;K55094235;44,144;25/7/23;30/10/23
23113;100002;0000772206;K55094235;0,016;30/6/23;9/10/23
23113;100010;0000736921;0002235436;11,072;11/1/23;7/7/23
23113;100011;0000784574;0002350933;368,184;7/9/23;2/11/23
23113;100012;0000780017;3178726;1818,4;9/8/23;27/10/23
23114;100001;0000782646;100943;72,04;29/8/23;15/11/23
23114;100002;0000777139;K55094235;72,112;25/7/23;14/11/23
23114;100003;0000670641;0005554998;4800;8/2/22;10/11/23
23114;100004;0000738360;2445948;448;19/1/23;6/11/23
23114;100005;0000723171;M3889;95,792;4/11/22;3/3/23
23114;100006;0000773656;C5457;177,552;6/7/23;9/10/23
23114;100007;0000778649;3159265;8352;1/8/23;7/11/23
23114;100008;0000760365;A1682379;143,952;5/5/23;25/10/23
23114;100001;0000782646;100943;57,408;29/8/23;9/11/23
23114;100009;0000783722;0002327476;7688;4/9/23;6/11/23
23114;100002;0000777139;K55094235;384,184;25/7/23;30/10/23
23114;100010;0000736921;0002235436;96,08;11/1/23;7/7/23
23114;100011;0000784574;0002350933;3200;7/9/23;2/11/23
23114;100012;0000780018;3178726;7872;9/8/23;8/11/23
23114;100004;0000785548;KA-APS-0306;44,8;13/9/23;6/11/23
23114;100004;0000738324;2445947;28,8;19/1/23;30/10/23
23114;100005;0000723171;M3889;11,072;4/11/22;3/3/23
23114;100006;0000773656;C5457;20,544;6/7/23;9/10/23
23114;100007;0000778649;3159265;1924;1/8/23;7/11/23
23114;100008;0000760365;A1682379;16,592;5/5/23;25/10/23
23114;100001;0000767413;100977;6,608;8/6/23;2/11/23
23114;100009;0000783722;0002327476;883,696;4/9/23;6/11/23
23114;100002;0000777139;K55094235;44,144;25/7/23;30/10/23
23114;100002;0000772206;K55094235;0,016;30/6/23;9/10/23
23114;100010;0000736921;0002235436;11,072;11/1/23;7/7/23
23114;100011;0000784574;0002350933;368,184;7/9/23;2/11/23
23114;100012;0000780017;3178726;1818,4;9/8/23;27/10/23
23115;100001;0000782646;100943;72;29/8/23;9/11/23
23115;100002;0000777139;K55094235;72;25/7/23;30/10/23
23115;100001;0000767413;100977;76,8;8/6/23;2/11/23
23115;100002;0000777139;K55094235;76,8;25/7/23;30/10/23
23115;100003;0000670641;0005554998;4800;8/2/22;20/10/23
23115;100004;0000738324;2445947;210,4;19/1/23;30/10/23
23115;100004;0000738314;2445945;109,6;19/1/23;30/10/23
23115;100005;0000723171;M3889;96,432;4/11/22;3/3/23
23115;100006;0000773656;C5457;177,6;6/7/23;9/10/23
23115;100007;0000763537;2202239;8352;19/5/23;9/10/23
23115;100008;0000760365;A1682379;144,8;5/5/23;25/10/23
23115;100001;0000767413;100977;57,6;8/6/23;2/11/23
23115;100009;0000783722;0002327476;7680;4/9/23;31/10/23
23115;100002;0000772206;K55094235;380,8;30/6/23;9/10/23
23115;100010;0000736921;0002235436;96,8;11/1/23;7/7/23
23115;100011;0000784574;0002350933;2130,3536;7/9/23;2/11/23
23115;100011;0000775441;0002327424;1069,6464;14/7/23;19/10/23
23115;100012;0000780017;3178726;7872;9/8/23;27/10/23
23115;100013;0000776545;2157422;2243,52;21/7/23;16/10/23
23115;100004;0000738314;2445945;50,4;19/1/23;30/10/23
23115;100004;0000738310;2445945;40,8;19/1/23;17/10/23
23115;100005;0000723171;M3889;13,704;4/11/22;3/3/23
23115;100006;0000773656;C5457;25,6;6/7/23;9/10/23
23115;100007;0000763537;2202239;2380,32;19/5/23;9/10/23
23115;100008;0000760365;A1682379;20,56;5/5/23;25/10/23
23115;100001;0000767413;100977;8,224;8/6/23;12/9/23
23115;100009;0000783722;0002327476;1094,4;4/9/23;31/10/23
23115;100002;0000772206;K55094235;54,744;30/6/23;9/10/23
23115;100010;0000736921;0002235436;13,696;11/1/23;7/7/23
23115;100011;0000775441;0002327424;456,104;14/7/23;19/10/23
23115;100003;0000670641;0005554998;4808;8/2/22;8/11/23
23115;100004;0000738324;2445947;320;19/1/23;30/10/23
23115;100005;0000723171;M3889;96,08;4/11/22;3/3/23
23115;100006;0000773656;C5457;177,752;6/7/23;9/10/23
23115;100007;0000778649;3159265;8086,96;1/8/23;7/11/23
23115;100007;0000763537;2202239;265,04;19/5/23;9/10/23
23115;100008;0000760365;A1682379;144,352;5/5/23;25/10/23
23115;100001;0000767413;100977;57,744;8/6/23;2/11/23
23115;100009;0000783722;0002327476;7680;4/9/23;6/11/23
23115;100002;0000777139;K55094235;384,176;25/7/23;30/10/23
23115;100010;0000736921;0002235436;96,304;11/1/23;7/7/23
23115;100011;0000784574;0002350933;3200;7/9/23;2/11/23
23115;100012;0000780017;3178726;7872;9/8/23;27/10/23
23116;100001;0000782646;100943;72;29/8/23;9/11/23
23116;100002;0000777139;K55094235;72;25/7/23;30/10/23
23116;100001;0000767413;100977;71,984;8/6/23;2/11/23
23116;100002;0000777139;K55094235;72,36;25/7/23;30/10/23
23116;100003;0000670641;0005554998;4800;8/2/22;3/11/23
23116;100004;0000738324;2445947;316,8;19/1/23;30/10/23
23116;100004;0000738310;2445945;3,2;19/1/23;17/10/23
23116;100005;0000723171;M3889;96;4/11/22;3/3/23
23116;100006;0000773656;C5457;178,4;6/7/23;9/10/23
23116;100007;0000778649;3159265;8000;1/8/23;30/10/23
23116;100007;0000763537;2202239;352;19/5/23;9/10/23
23116;100008;0000760365;A1682379;144,8;5/5/23;25/10/23
23116;100001;0000767413;100977;57,6;8/6/23;2/11/23
23116;100009;0000783722;0002327476;7688;4/9/23;31/10/23
23116;100002;0000777139;K55094235;384,8;25/7/23;30/10/23
23116;100010;0000736921;0002235436;96,8;11/1/23;7/7/23
23116;100011;0000784574;0002350933;3200;7/9/23;2/11/23
23116;100012;0000780017;3178726;7872;9/8/23;27/10/23
23116;100013;0000776545;2157422;2243,52;21/7/23;16/10/23
23116;100004;0000738314;2445945;50,4;19/1/23;30/10/23
23116;100004;0000738310;2445945;40,8;19/1/23;17/10/23
23116;100005;0000723171;M3889;13,704;4/11/22;3/3/23
23116;100006;0000773656;C5457;25,6;6/7/23;9/10/23
23116;100007;0000763537;2202239;2380,32;19/5/23;9/10/23
23116;100008;0000760365;A1682379;20,56;5/5/23;25/10/23
23116;100001;0000767413;100977;8,224;8/6/23;12/9/23
23116;100009;0000783722;0002327476;1094,4;4/9/23;31/10/23
23116;100002;0000772206;K55094235;54,744;30/6/23;9/10/23
23116;100010;0000736921;0002235436;13,696;11/1/23;7/7/23
23116;100011;0000775441;0002327424;456,104;14/7/23;19/10/23
