LOTE,MATERIAL,LOTE_INTERNO,LOTE_PROVEEDOR,QTY,FECHA_RECEPCION,FECHA_TRASLADO
23061,100005,723171,M3889,96.0,2022-11-04 00:00:00,2023-03-03 00:00:00
23061,100006,676218,C4837,177.68,2022-03-07 00:00:00,2023-05-19 00:00:00
23061,100007,752415,2202239,8320.0,2023-03-24 00:00:00,2023-06-19 00:00:00
23061,100008,729570,A1673579,144.8,2022-11-30 00:00:00,2023-06-14 00:00:00
23061,100001,738609,AM1798471,57.6,2023-01-20 00:00:00,2023-05-30 00:00:00
23061,100009,764083,0002307383,4214.904,2023-05-23 00:00:00,2023-06-26 00:00:00
23061,100009,730930,0002246013,3459.496,2022-12-12 00:00:00,2023-06-26 00:00:00
23061,100002,756817,K54491535,384.0,2023-04-18 00:00:00,2023-06-21 00:00:00
23061,100010,736921,0002235436,96.0,2023-01-11 00:00:00,2023-05-15 00:00:00
23061,100011,755519,0002267264,3200.0,2023-04-12 00:00:00,2023-06-26 00:00:00
23061,100012,769205,3114562,7872.0,2023-06-16 00:00:00,2023-06-26 00:00:00
23061,100004,665425,2430693,83.2,2022-01-14 00:00:00,2023-06-21 00:00:00
23061,100005,723171,M3889,12.56,2022-11-04 00:00:00,2023-03-03 00:00:00
23061,100006,676218,C4837,23.272,2022-03-07 00:00:00,2023-05-19 00:00:00
23061,100007,716418,1292700,2171.52,2022-09-30 00:00:00,2023-06-14 00:00:00
23061,100008,729570,A1673579,18.752,2022-11-30 00:00:00,2023-06-14 00:00:00
23061,100001,738609,AM1798471,7.52,2023-01-20 00:00:00,2023-05-30 00:00:00
23061,100009,730930,0002246013,996.0,2022-12-12 00:00:00,2023-06-26 00:00:00
23061,100002,756817,K54491535,50.2,2023-04-18 00:00:00,2023-06-21 00:00:00
23061,100010,736921,0002235436,12.392,2023-01-11 00:00:00,2023-05-15 00:00:00
23061,100011,755519,0002267264,416.0,2023-04-12 00:00:00,2023-06-26 00:00:00
23061,100012,769205,3114562,2046.7200000000005,2023-06-16 00:00:00,2023-06-26 00:00:00
23062,100001,738609,AM1798471,72.32000000000001,2023-01-20 00:00:00,2023-05-30 00:00:00
23062,100002,762483,K54491535,72.0,2023-05-16 00:00:00,2023-06-19 00:00:00
23062,100003,648033,0005161269,4816.0,2021-10-21 00:00:00,2023-06-28 00:00:00
23062,100004,665433,2430698,219.2,2022-01-14 00:00:00,2023-06-29 00:00:00
23062,100004,665432,2430696,100.8,2022-01-14 00:00:00,2023-06-29 00:00:00
23062,100005,723171,M3889,96.0,2022-11-04 00:00:00,2023-03-03 00:00:00
23062,100006,676218,C4837,177.072,2022-03-07 00:00:00,2023-07-04 00:00:00
23062,100007,716915,1292700,8352.0,2022-10-04 00:00:00,2023-06-29 00:00:00
23062,100008,729570,A1673579,144.28,2022-11-30 00:00:00,2023-06-14 00:00:00
23062,100001,738609,AM1798471,57.912000000000006,2023-01-20 00:00:00,2023-05-30 00:00:00
23062,100009,764083,0002307383,7696.0,2023-05-23 00:00:00,2023-06-26 00:00:00
23062,100002,756817,K54491535,384.8,2023-04-18 00:00:00,2023-06-21 00:00:00
23062,100010,736921,0002235436,95.40800000000002,2023-01-11 00:00:00,2023-05-15 00:00:00
23062,100011,755519,0002267264,3200.0,2023-04-12 00:00:00,2023-06-26 00:00:00
23062,100012,769202,3121971,7872.0,2023-06-16 00:00:00,2023-07-05 00:00:00
23062,100004,665433,2430698,71.2,2022-01-14 00:00:00,2023-06-29 00:00:00
23062,100004,665425,2430693,11.6,2022-01-14 00:00:00,2023-06-21 00:00:00
23062,100004,665432,2430696,0.4,2022-01-14 00:00:00,2023-06-29 00:00:00
23062,100005,723171,M3889,12.52,2022-11-04 00:00:00,2023-03-03 00:00:00
23062,100006,676218,C4837,23.36,2022-03-07 00:00:00,2023-07-04 00:00:00
23062,100007,716915,1292700,2171.52,2022-10-04 00:00:00,2023-06-29 00:00:00
23062,100008,729570,A1673579,18.704,2022-11-30 00:00:00,2023-06-14 00:00:00
23062,100001,738609,AM1798471,7.52,2023-01-20 00:00:00,2023-05-30 00:00:00
23062,100009,764083,0002307383,998.472,2023-05-23 00:00:00,2023-06-26 00:00:00
23062,100002,762483,K54491535,49.968,2023-05-16 00:00:00,2023-06-19 00:00:00
23062,100010,736921,0002235436,12.496,2023-01-11 00:00:00,2023-05-15 00:00:00
23062,100011,755519,0002267264,416.024,2023-04-12 00:00:00,2023-06-26 00:00:00
23062,100012,769202,3121971,1560.2496,2023-06-16 00:00:00,2023-07-05 00:00:00
23062,100012,769205,3114562,486.4704,2023-06-16 00:00:00,2023-06-26 00:00:00
23063,100001,738609,AM1798471,71.936,2023-01-20 00:00:00,2023-05-30 00:00:00
23063,100002,762483,K54491535,71.92,2023-05-16 00:00:00,2023-06-19 00:00:00
23063,100003,648033,0005161269,4800.0,2021-10-21 00:00:00,2023-06-28 00:00:00
23063,100004,665433,2430698,316.8,2022-01-14 00:00:00,2023-06-29 00:00:00
23063,100005,723171,M3889,95.952,2022-11-04 00:00:00,2023-03-03 00:00:00
23063,100006,676218,C4837,178.136,2022-03-07 00:00:00,2023-07-04 00:00:00
23063,100007,716915,1292700,8352.0,2022-10-04 00:00:00,2023-06-29 00:00:00
23063,100008,729570,A1673579,143.776,2022-11-30 00:00:00,2023-06-14 00:00:00
23063,100001,738609,AM1798471,57.752,2023-01-20 00:00:00,2023-05-30 00:00:00
23063,100009,764083,0002307383,7681.512,2023-05-23 00:00:00,2023-06-26 00:00:00
23063,100002,756817,K54491535,335.66640000000007,2023-04-18 00:00:00,2023-06-21 00:00:00
23063,100002,762483,K54491535,47.55760000000001,2023-05-16 00:00:00,2023-06-19 00:00:00
23063,100010,736921,0002235436,96.152,2023-01-11 00:00:00,2023-07-07 00:00:00
23063,100011,755519,0002267264,3200.0,2023-04-12 00:00:00,2023-06-26 00:00:00
23063,100012,769202,3121971,7872.0,2023-06-16 00:00:00,2023-07-05 00:00:00
23063,100004,665433,2430698,71.2,2022-01-14 00:00:00,2023-06-29 00:00:00
23063,100004,665425,2430693,11.6,2022-01-14 00:00:00,2023-06-21 00:00:00
23063,100004,665432,2430696,0.4,2022-01-14 00:00:00,2023-06-29 00:00:00
23063,100005,723171,M3889,12.52,2022-11-04 00:00:00,2023-03-03 00:00:00
23063,100006,676218,C4837,23.36,2022-03-07 00:00:00,2023-07-04 00:00:00
23063,100007,716915,1292700,2171.52,2022-10-04 00:00:00,2023-06-29 00:00:00
23063,100008,729570,A1673579,18.704,2022-11-30 00:00:00,2023-06-14 00:00:00
23063,100001,738609,AM1798471,7.52,2023-01-20 00:00:00,2023-05-30 00:00:00
23063,100009,764083,0002307383,998.472,2023-05-23 00:00:00,2023-06-26 00:00:00
23063,100002,762483,K54491535,49.968,2023-05-16 00:00:00,2023-06-19 00:00:00
23063,100010,736921,0002235436,12.496,2023-01-11 00:00:00,2023-05-15 00:00:00
23063,100011,755519,0002267264,416.024,2023-04-12 00:00:00,2023-06-26 00:00:00
23063,100012,769202,3121971,1560.2496,2023-06-16 00:00:00,2023-07-05 00:00:00
23063,100012,769205,3114562,486.4704,2023-06-16 00:00:00,2023-06-26 00:00:00
23064,100001,738609,AM1798471,71.88,2023-01-20 00:00:00,2023-05-30 00:00:00
23064,100002,762483,K54491535,72.0,2023-05-16 00:00:00,2023-06-19 00:00:00
23064,100003,648033,0005161269,4800.0,2021-10-21 00:00:00,2023-06-28 00:00:00
23064,100004,665433,2430698,316.8,2022-01-14 00:00:00,2023-06-29 00:00:00
23064,100005,723171,M3889,95.648,2022-11-04 00:00:00,2023-03-03 00:00:00
23064,100006,676218,C4837,177.60000000000002,2022-03-07 00:00:00,2023-07-04 00:00:00
23064,100007,752415,2202239,7203.712,2023-03-24 00:00:00,2023-06-19 00:00:00
23064,100007,716915,1292700,1148.288,2022-10-04 00:00:00,2023-06-29 00:00:00
23064,100008,729570,A1673579,143.824,2022-11-30 00:00:00,2023-06-14 00:00:00
23064,100001,738609,AM1798471,57.32000000000001,2023-01-20 00:00:00,2023-05-30 00:00:00
23064,100009,764083,0002307383,7688.0,2023-05-23 00:00:00,2023-06-26 00:00:00
23064,100002,762483,K54491535,386.4,2023-05-16 00:00:00,2023-06-19 00:00:00
23064,100010,736921,0002235436,95.52,2023-01-11 00:00:00,2023-07-07 00:00:00
23064,100011,755519,0002267264,3216.0,2023-04-12 00:00:00,2023-06-26 00:00:00
23064,100012,769202,3121971,7872.0,2023-06-16 00:00:00,2023-07-05 00:00:00
23064,100004,665433,2430698,71.2,2022-01-14 00:00:00,2023-06-29 00:00:00
23064,100004,665425,2430693,11.6,2022-01-14 00:00:00,2023-06-21 00:00:00
23064,100004,665432,2430696,0.4,2022-01-14 00:00:00,2023-06-29 00:00:00
23064,100005,723171,M3889,12.52,2022-11-04 00:00:00,2023-03-03 00:00:00
23064,100006,676218,C4837,23.36,2022-03-07 00:00:00,2023-07-04 00:00:00
23064,100007,716915,1292700,2171.52,2022-10-04 00:00:00,2023-06-29 00:00:00
23064,100008,729570,A1673579,18.704,2022-11-30 00:00:00,2023-06-14 00:00:00
23064,100001,738609,AM1798471,7.52,2023-01-20 00:00:00,2023-05-30 00:00:00
23064,100009,764083,0002307383,998.472,2023-05-23 00:00:00,2023-06-26 00:00:00
23064,100002,762483,K54491535,49.968,2023-05-16 00:00:00,2023-06-19 00:00:00
23064,100010,736921,0002235436,12.496,2023-01-11 00:00:00,2023-05-15 00:00:00
23064,100011,755519,0002267264,416.024,2023-04-12 00:00:00,2023-06-26 00:00:00
23064,100012,769202,3121971,1560.2496,2023-06-16 00:00:00,2023-07-05 00:00:00
23064,100012,769205,3114562,486.4704,2023-06-16 00:00:00,2023-06-26 00:00:00
23065,100001,738609,AM1798471,71.72000000000001,2023-01-20 00:00:00,2023-05-30 00:00:00
23065,100002,762483,K54491535,72.0,2023-05-16 00:00:00,2023-06-19 00:00:00
23065,100003,648033,0005161269,4800.0,2021-10-21 00:00:00,2023-07-20 00:00:00
23065,100004,665433,2430698,316.8,2022-01-14 00:00:00,2023-06-29 00:00:00
23065,100005,723171,M3889,96.088,2022-11-04 00:00:00,2023-03-03 00:00:00
23065,100006,676218,C4837,179.04000000000002,2022-03-07 00:00:00,2023-07-04 00:00:00
23065,100007,716915,1292700,8352.0,2022-10-04 00:00:00,2023-07-13 00:00:00
23065,100008,729570,A1673579,143.952,2022-11-30 00:00:00,2023-07-17 00:00:00
23065,100001,738609,AM1798471,58.16,2023-01-20 00:00:00,2023-05-30 00:00:00
23065,100009,764083,0002307383,7680.0,2023-05-23 00:00:00,2023-07-19 00:00:00
23065,100002,762483,K54491535,383.97600000000006,2023-05-16 00:00:00,2023-06-19 00:00:00
23065,100010,736921,0002235436,96.56,2023-01-11 00:00:00,2023-07-07 00:00:00
23065,100011,755519,0002267264,3200.0,2023-04-12 00:00:00,2023-07-20 00:00:00
23065,100012,769202,3121971,7872.0,2023-06-16 00:00:00,2023-07-25 00:00:00
23065,100004,665433,2430698,71.2,2022-01-14 00:00:00,2023-06-29 00:00:00
23065,100004,665425,2430693,11.6,2022-01-14 00:00:00,2023-06-21 00:00:00
23065,100004,665432,2430696,0.4,2022-01-14 00:00:00,2023-06-29 00:00:00
23065,100005,723171,M3889,12.52,2022-11-04 00:00:00,2023-03-03 00:00:00
23065,100006,676218,C4837,23.36,2022-03-07 00:00:00,2023-07-04 00:00:00
23065,100007,716915,1292700,2171.52,2022-10-04 00:00:00,2023-06-29 00:00:00
23065,100008,729570,A1673579,18.704,2022-11-30 00:00:00,2023-06-14 00:00:00
23065,100001,738609,AM1798471,7.52,2023-01-20 00:00:00,2023-05-30 00:00:00
23065,100009,764083,0002307383,998.472,2023-05-23 00:00:00,2023-06-26 00:00:00
23065,100002,762483,K54491535,49.968,2023-05-16 00:00:00,2023-06-19 00:00:00
23065,100010,736921,0002235436,12.496,2023-01-11 00:00:00,2023-05-15 00:00:00
23065,100011,755519,0002267264,416.024,2023-04-12 00:00:00,2023-06-26 00:00:00
23065,100012,769202,3121971,1560.2496,2023-06-16 00:00:00,2023-07-05 00:00:00
23065,100012,769205,3114562,486.4704,2023-06-16 00:00:00,2023-06-26 00:00:00
23066,100001,767413,100977,72.056,2023-06-08 00:00:00,2023-07-14 00:00:00
23066,100002,762483,K54491535,71.976,2023-05-16 00:00:00,2023-06-19 00:00:00
23066,100003,657399,0005359962,4800.0,2021-12-02 00:00:00,2023-07-07 00:00:00
23066,100004,665436,2430700,316.8,2022-01-14 00:00:00,2023-07-12 00:00:00
23066,100005,723171,M3889,96.088,2022-11-04 00:00:00,2023-03-03 00:00:00
23066,100006,676218,C4837,177.55200000000002,2022-03-07 00:00:00,2023-07-04 00:00:00
23066,100007,716915,1292700,8352.0,2022-10-04 00:00:00,2023-07-13 00:00:00
23066,100008,761698,A1682479,144.0,2023-05-11 00:00:00,2023-07-07 00:00:00
23066,100001,738609,AM1798471,57.49600000000001,2023-01-20 00:00:00,2023-05-30 00:00:00
23066,100009,764083,0002307383,7688.0,2023-05-23 00:00:00,2023-07-19 00:00:00
23066,100002,762483,K54491535,384.0,2023-05-16 00:00:00,2023-06-19 00:00:00
23066,100010,736921,0002235436,95.90800000000002,2023-01-11 00:00:00,2023-07-07 00:00:00
23066,100011,755519,0002267264,3200.0,2023-04-12 00:00:00,2023-07-20 00:00:00
23066,100012,769202,3121971,7872.0,2023-06-16 00:00:00,2023-07-05 00:00:00
23066,100003,657399,0005359962,3880.8,2021-12-02 00:00:00,2023-07-07 00:00:00
23066,100003,648033,0005161269,919.2,2021-10-21 00:00:00,2023-06-28 00:00:00
23066,100004,665436,2430700,316.8,2022-01-14 00:00:00,2023-07-12 00:00:00
23066,100005,723171,M3889,95.68,2022-11-04 00:00:00,2023-03-03 00:00:00
23066,100006,676218,C4837,177.872,2022-03-07 00:00:00,2023-07-04 00:00:00
23066,100007,716915,1292700,8352.0,2022-10-04 00:00:00,2023-07-13 00:00:00
23066,100008,761698,A1682479,114.06400000000002,2023-05-11 00:00:00,2023-07-07 00:00:00
23066,100008,729570,A1673579,29.9336,2022-11-30 00:00:00,2023-06-14 00:00:00
23066,100001,738609,AM1798471,57.616,2023-01-20 00:00:00,2023-05-30 00:00:00
23066,100009,764083,0002307383,7664.0,2023-05-23 00:00:00,2023-07-13 00:00:00
23066,100002,762483,K54491535,384.0,2023-05-16 00:00:00,2023-06-19 00:00:00
23066,100010,736921,0002235436,96.768,2023-01-11 00:00:00,2023-07-07 00:00:00
23066,100011,755519,0002267264,3192.0,2023-04-12 00:00:00,2023-06-26 00:00:00
23066,100012,769202,3121971,7872.0,2023-06-16 00:00:00,2023-07-05 00:00:00
23066,100004,665436,2430700,83.2,2022-01-14 00:00:00,2023-07-12 00:00:00
23066,100005,723171,M3889,12.48,2022-11-04 00:00:00,2023-03-03 00:00:00
23066,100006,676218,C4837,23.296000000000003,2022-03-07 00:00:00,2023-07-04 00:00:00
23066,100007,716915,1292700,2171.52,2022-10-04 00:00:00,2023-07-13 00:00:00
23066,100008,761698,A1682479,18.72,2023-05-11 00:00:00,2023-07-07 00:00:00
23066,100001,738609,AM1798471,7.496,2023-01-20 00:00:00,2023-05-30 00:00:00
23066,100009,764083,0002307383,998.4,2023-05-23 00:00:00,2023-07-19 00:00:00
23066,100002,762483,K54491535,49.52,2023-05-16 00:00:00,2023-06-19 00:00:00
23066,100010,736921,0002235436,12.48,2023-01-11 00:00:00,2023-07-07 00:00:00
23066,100011,755519,0002267264,419.2000000000001,2023-04-12 00:00:00,2023-07-20 00:00:00
23066,100012,769202,3121971,2046.7200000000005,2023-06-16 00:00:00,2023-07-05 00:00:00
23067,100001,738609,AM1798471,72.056,2023-01-20 00:00:00,2023-05-30 00:00:00
23067,100002,762483,K54491535,72.34400000000001,2023-05-16 00:00:00,2023-06-19 00:00:00
23067,100003,657399,0005359962,4800.0,2021-12-02 00:00:00,2023-07-07 00:00:00
23067,100004,665436,2430700,261.6,2022-01-14 00:00:00,2023-07-12 00:00:00
23067,100004,665433,2430698,58.400000000000006,2022-01-14 00:00:00,2023-06-29 00:00:00
23067,100005,723171,M3889,96.16,2022-11-04 00:00:00,2023-03-03 00:00:00
23067,100006,676218,C4837,177.60000000000002,2022-03-07 00:00:00,2023-07-04 00:00:00
23067,100007,716915,1292700,8352.0,2022-10-04 00:00:00,2023-07-13 00:00:00
23067,100008,761698,A1682479,144.16,2023-05-11 00:00:00,2023-07-07 00:00:00
23067,100001,738609,AM1798471,57.84,2023-01-20 00:00:00,2023-05-30 00:00:00
23067,100009,764083,0002307383,7680.0,2023-05-23 00:00:00,2023-07-13 00:00:00
23067,100002,762483,K54491535,384.0,2023-05-16 00:00:00,2023-06-19 00:00:00
23067,100010,736921,0002235436,96.08,2023-01-11 00:00:00,2023-07-07 00:00:00
23067,100011,755519,0002267264,3200.0,2023-04-12 00:00:00,2023-06-26 00:00:00
23067,100012,769202,3121971,7872.0,2023-06-16 00:00:00,2023-07-05 00:00:00
23067,100004,665433,2430698,80.0,2022-01-14 00:00:00,2023-06-29 00:00:00
23067,100004,665432,2430696,3.2,2022-01-14 00:00:00,2023-06-29 00:00:00
23067,100005,723171,M3889,12.36,2022-11-04 00:00:00,2023-03-03 00:00:00
23067,100006,676218,C4837,23.208,2022-03-07 00:00:00,2023-07-04 00:00:00
23067,100007,716915,1292700,2172.0,2022-10-04 00:00:00,2023-06-29 00:00:00
23067,100008,761698,A1682479,18.880000000000003,2023-05-11 00:00:00,2023-07-07 00:00:00
23067,100001,738609,AM1798471,7.472,2023-01-20 00:00:00,2023-05-30 00:00:00
23067,100009,764083,0002307383,998.968,2023-05-23 00:00:00,2023-06-26 00:00:00
23067,100002,762483,K54491535,49.768,2023-05-16 00:00:00,2023-06-19 00:00:00
23067,100010,736921,0002235436,12.56,2023-01-11 00:00:00,2023-07-07 00:00:00
23067,100011,755519,0002267264,416.2000000000001,2023-04-12 00:00:00,2023-06-26 00:00:00
23067,100012,769202,3121971,2047.2,2023-06-16 00:00:00,2023-07-05 00:00:00
23067,100012,769205,3114562,0.184,2023-06-16 00:00:00,2023-07-12 00:00:00
23068,100001,738609,AM1798471,72.528,2023-01-20 00:00:00,2023-05-30 00:00:00
23068,100002,762483,K54491535,72.72000000000001,2023-05-16 00:00:00,2023-06-19 00:00:00
23068,100003,657399,0005359962,3880.8,2021-12-02 00:00:00,2023-07-07 00:00:00
23068,100003,648033,0005161269,919.2,2021-10-21 00:00:00,2023-06-28 00:00:00
23068,100004,665436,2430700,316.8,2022-01-14 00:00:00,2023-07-12 00:00:00
23068,100005,723171,M3889,95.68,2022-11-04 00:00:00,2023-03-03 00:00:00
23068,100006,676218,C4837,177.872,2022-03-07 00:00:00,2023-07-04 00:00:00
23068,100007,716915,1292700,8352.0,2022-10-04 00:00:00,2023-07-13 00:00:00
23068,100008,761698,A1682479,114.06400000000002,2023-05-11 00:00:00,2023-07-07 00:00:00
23068,100008,729570,A1673579,29.9336,2022-11-30 00:00:00,2023-06-14 00:00:00
23068,100001,738609,AM1798471,57.616,2023-01-20 00:00:00,2023-05-30 00:00:00
23068,100009,764083,0002307383,7664.0,2023-05-23 00:00:00,2023-07-13 00:00:00
23068,100002,762483,K54491535,384.0,2023-05-16 00:00:00,2023-06-19 00:00:00
23068,100010,736921,0002235436,96.768,2023-01-11 00:00:00,2023-07-07 00:00:00
23068,100011,755519,0002267264,3192.0,2023-04-12 00:00:00,2023-06-26 00:00:00
23068,100012,769202,3121971,7872.0,2023-06-16 00:00:00,2023-07-05 00:00:00
23068,100004,665433,2430698,80.0,2022-01-14 00:00:00,2023-06-29 00:00:00
23068,100004,665432,2430696,3.2,2022-01-14 00:00:00,2023-06-29 00:00:00
23068,100005,723171,M3889,12.36,2022-11-04 00:00:00,2023-03-03 00:00:00
23068,100006,676218,C4837,23.208,2022-03-07 00:00:00,2023-07-04 00:00:00
23068,100007,716915,1292700,2172.0,2022-10-04 00:00:00,2023-06-29 00:00:00
23068,100008,761698,A1682479,18.880000000000003,2023-05-11 00:00:00,2023-07-07 00:00:00
23068,100001,738609,AM1798471,7.472,2023-01-20 00:00:00,2023-05-30 00:00:00
23068,100009,764083,0002307383,998.968,2023-05-23 00:00:00,2023-06-26 00:00:00
23068,100002,762483,K54491535,49.768,2023-05-16 00:00:00,2023-06-19 00:00:00
23068,100010,736921,0002235436,12.56,2023-01-11 00:00:00,2023-07-07 00:00:00
23068,100011,755519,0002267264,416.2000000000001,2023-04-12 00:00:00,2023-06-26 00:00:00
23068,100012,769202,3121971,2047.2,2023-06-16 00:00:00,2023-07-05 00:00:00
23068,100012,769205,3114562,0.184,2023-06-16 00:00:00,2023-07-12 00:00:00
23069,100001,738609,AM1798471,72.24,2023-01-20 00:00:00,2023-05-30 00:00:00
23069,100002,762483,K54491535,72.0,2023-05-16 00:00:00,2023-06-19 00:00:00
23069,100003,657399,0005359962,4800.0,2021-12-02 00:00:00,2023-07-07 00:00:00
23069,100004,665436,2430700,316.8,2022-01-14 00:00:00,2023-07-12 00:00:00
23069,100005,723171,M3889,96.43200000000002,2022-11-04 00:00:00,2023-03-03 00:00:00
23069,100006,676218,C4837,178.22400000000002,2022-03-07 00:00:00,2023-07-04 00:00:00
23069,100007,716915,1292700,8352.0,2022-10-04 00:00:00,2023-07-13 00:00:00
23069,100008,761698,A1682479,144.056,2023-05-11 00:00:00,2023-07-07 00:00:00
23069,100001,738609,AM1798471,57.632000000000005,2023-01-20 00:00:00,2023-05-30 00:00:00
23069,100009,764083,0002307383,7680.0,2023-05-23 00:00:00,2023-07-13 00:00:00
23069,100002,762483,K54491535,384.592,2023-05-16 00:00:00,2023-06-19 00:00:00
23069,100010,736921,0002235436,96.0728,2023-01-11 00:00:00,2023-07-07 00:00:00
23069,100011,755519,0002267264,3200.536,2023-04-12 00:00:00,2023-06-26 00:00:00
23069,100012,769202,3121971,7872.0,2023-06-16 00:00:00,2023-07-05 00:00:00
23069,100004,665433,2430698,80.0,2022-01-14 00:00:00,2023-06-29 00:00:00
23069,100004,665432,2430696,3.2,2022-01-14 00:00:00,2023-06-29 00:00:00
23069,100005,723171,M3889,12.36,2022-11-04 00:00:00,2023-03-03 00:00:00
23069,100006,676218,C4837,23.208,2022-03-07 00:00:00,2023-07-04 00:00:00
23069,100007,716915,1292700,2172.0,2022-10-04 00:00:00,2023-06-29 00:00:00
23069,100008,761698,A1682479,18.880000000000003,2023-05-11 00:00:00,2023-07-07 00:00:00
23069,100001,738609,AM1798471,7.472,2023-01-20 00:00:00,2023-05-30 00:00:00
23069,100009,764083,0002307383,998.968,2023-05-23 00:00:00,2023-06-26 00:00:00
23069,100002,762483,K54491535,49.768,2023-05-16 00:00:00,2023-06-19 00:00:00
23069,100010,736921,0002235436,12.56,2023-01-11 00:00:00,2023-07-07 00:00:00
23069,100011,755519,0002267264,416.2000000000001,2023-04-12 00:00:00,2023-06-26 00:00:00
23069,100012,769202,3121971,2047.2,2023-06-16 00:00:00,2023-07-05 00:00:00
23069,100012,769205,3114562,0.184,2023-06-16 00:00:00,2023-07-12 00:00:00
23070,100001,738609,AM1798471,72.0,2023-01-20 00:00:00,2023-05-30 00:00:00
23070,100002,762483,K54491535,72.0,2023-05-16 00:00:00,2023-06-19 00:00:00
23070,100003,657399,0005359962,4800.0,2021-12-02 00:00:00,2023-07-07 00:00:00
23070,100004,665434,2430699,318.40000000000003,2022-01-14 00:00:00,2023-07-17 00:00:00
23070,100005,723171,M3889,96.0,2022-11-04 00:00:00,2023-03-03 00:00:00
23070,100006,676218,C4837,177.60000000000002,2022-03-07 00:00:00,2023-07-04 00:00:00
23070,100007,759578,2202239,5474.688,2023-05-02 00:00:00,2023-07-18 00:00:00
23070,100007,716915,1292700,2877.312,2022-10-04 00:00:00,2023-07-13 00:00:00
23070,100008,761698,A1682479,144.0,2023-05-11 00:00:00,2023-07-07 00:00:00
23070,100001,738609,AM1798471,57.6,2023-01-20 00:00:00,2023-05-30 00:00:00
23070,100009,764083,0002307383,7680.0,2023-05-23 00:00:00,2023-07-19 00:00:00
